index,valence_1,valence_2,arousal_1,arousal_2
S01E02R06_clip0190,5.0,1,1.0,1
S01E02R06_clip0191,5.0,1,1.0,1
S01E02R06_clip0192,5.0,1,1.0,6
S01E02R06_clip0193,5.0,1,1.0,7
S01E02R06_clip0194,5.0,1,1.0,5
S01E02R06_clip0195,5.0,3,1.0,5
S01E02R06_clip0196,5.0,6,1.0,5
S01E02R06_clip0197,5.0,1,1.0,7
S01E02R06_clip0198,5.0,1,1.0,1
S01E02R06_clip0199,5.0,5,1.0,6
S01E02R06_clip0200,5.0,5,1.0,6
S01E02R06_clip0201,5.0,6,1.0,1
S01E02R06_clip0202,5.0,1,1.0,1
S01E02R06_clip0203,5.0,5,1.0,5
S01E02R06_clip0204,5.0,5,1.0,5
S01E02R06_clip0205,5.0,1,1.0,3
S01E02R06_clip0206,5.0,1,1.0,3
S01E02R06_clip0207,5.0,1,1.0,1
S01E02R06_clip0208,5.0,5,1.0,1
S01E02R06_clip0209,5.0,1,1.0,1
S01E02R06_clip0210,5.0,1,1.0,1
S01E02R06_clip0211,5.0,5,1.0,1
S01E02R06_clip0212,5.0,4,1.0,1
S01E02R06_clip0213,5.0,1,1.0,1
S01E02R06_clip0214,5.0,1,1.0,1
S01E02R06_clip0215,5.0,1,1.0,1
S01E02R06_clip0216,5.0,1,1.0,1
S01E02R06_clip0217,5.0,1,1.0,1
