index,valence_1,valence_2,arousal_1,arousal_2
S01E04R05_clip0101,2,5,2,4
S01E04R05_clip0102,2,5,2,4
S01E04R05_clip0103,2,5,2,4
S01E04R05_clip0104,2,5,2,4
S01E04R05_clip0105,2,5,2,4
S01E04R05_clip0106,2,5,2,4
S01E04R05_clip0107,2,5,2,4
S01E04R05_clip0108,2,5,2,4
S01E04R05_clip0109,2,5,2,4
S01E04R05_clip0110,2,5,2,4
S01E04R05_clip0111,2,5,2,4
S01E04R05_clip0112,2,5,2,4
S01E04R05_clip0113,2,5,2,4
S01E04R05_clip0114,2,5,2,4
S01E04R05_clip0115,2,5,2,4
S01E04R05_clip0116,2,5,2,4
S01E04R05_clip0117,2,5,2,4
S01E04R05_clip0118,2,5,2,4
S01E04R05_clip0119,2,5,2,4
S01E04R05_clip0120,2,5,2,4
S01E04R05_clip0121,2,5,2,4
S01E04R05_clip0122,2,5,2,4
S01E04R05_clip0123,2,5,2,4
S01E04R05_clip0124,2,5,2,4
S01E04R05_clip0125,2,5,2,4
S01E04R05_clip0126,2,5,2,4
S01E04R05_clip0127,2,5,2,4
S01E04R05_clip0128,2,5,2,4
S01E04R05_clip0129,2,5,2,4
S01E04R05_clip0130,2,5,2,4
S01E04R05_clip0131,2,5,2,4
S01E04R05_clip0132,2,5,2,4
S01E04R05_clip0133,2,5,2,4
S01E04R05_clip0134,2,5,2,4
S01E04R05_clip0135,2,5,2,4
S01E04R05_clip0136,2,5,2,4
S01E04R05_clip0137,2,5,2,4
S01E04R05_clip0138,2,5,2,4
S01E04R05_clip0139,2,5,2,4
S01E04R05_clip0140,2,5,2,4
S01E04R05_clip0141,2,5,2,4
S01E04R05_clip0142,2,5,2,4
S01E04R05_clip0143,2,5,2,4
S01E04R05_clip0144,2,4,2,5
S01E04R05_clip0145,2,4,2,5
S01E04R05_clip0146,2,4,2,5
S01E04R05_clip0147,2,4,2,5
S01E04R05_clip0148,2,4,2,5
S01E04R05_clip0149,2,4,2,5
S01E04R05_clip0150,2,4,2,5
S01E04R05_clip0151,2,4,2,5
S01E04R05_clip0152,2,4,2,5
S01E04R05_clip0153,2,4,2,5
S01E04R05_clip0154,2,4,2,5
S01E04R05_clip0155,2,4,2,5
S01E04R05_clip0156,2,4,2,5
S01E04R05_clip0157,2,4,2,5
S01E04R05_clip0158,2,4,2,5
S01E04R05_clip0159,2,4,2,5
S01E04R05_clip0160,2,4,2,5
S01E04R05_clip0161,2,4,3,5
S01E04R05_clip0162,2,4,3,5
S01E04R05_clip0163,2,4,3,5
S01E04R05_clip0164,2,4,3,5
S01E04R05_clip0165,2,4,3,5
S01E04R05_clip0166,2,4,3,5
S01E04R05_clip0167,2,4,3,5
S01E04R05_clip0168,2,4,3,6
S01E04R05_clip0169,2,4,3,6
S01E04R05_clip0170,2,4,3,6
S01E04R05_clip0171,2,4,3,6
S01E04R05_clip0172,2,4,3,6
S01E04R05_clip0173,2,4,3,6
S01E04R05_clip0174,2,4,3,6
S01E04R05_clip0175,2,4,3,6
S01E04R05_clip0176,2,4,3,6
S01E04R05_clip0177,2,4,3,6
S01E04R05_clip0178,2,4,3,6
S01E04R05_clip0179,2,4,3,6
S01E04R05_clip0180,2,4,3,6
S01E04R05_clip0181,2,4,3,6
S01E04R05_clip0182,2,4,3,6
S01E04R05_clip0183,2,4,3,6
S01E04R05_clip0184,2,4,3,6
S01E04R05_clip0185,2,4,3,6
S01E04R05_clip0186,5,4,6,6
S01E04R05_clip0187,5,4,6,6
S01E04R05_clip0188,5,4,6,6
S01E04R05_clip0189,5,4,6,6
S01E04R05_clip0190,5,4,6,6
S01E04R05_clip0191,5,4,6,6
S01E04R05_clip0192,5,4,6,6
S01E04R05_clip0193,5,4,6,6
S01E04R05_clip0194,5,4,6,6
S01E04R05_clip0195,5,4,6,6
S01E04R05_clip0196,5,4,6,6
S01E04R05_clip0197,5,4,6,6
S01E04R05_clip0198,5,4,6,6
S01E04R05_clip0199,5,4,6,6
S01E04R05_clip0200,5,4,6,6
S01E04R05_clip0201,5,4,6,6
S01E04R05_clip0202,5,4,6,6
S01E04R05_clip0203,5,4,6,6
S01E04R05_clip0204,5,4,6,6
S01E04R05_clip0205,5,4,6,6
S01E04R05_clip0206,5,4,6,6
S01E04R05_clip0207,5,4,6,6
S01E04R05_clip0208,5,4,6,6
S01E04R05_clip0209,5,4,6,6
S01E04R05_clip0210,5,4,6,6
S01E04R05_clip0211,5,4,5,6
S01E04R05_clip0212,5,4,5,6
S01E04R05_clip0213,5,4,5,6
S01E04R05_clip0214,5,4,5,6
S01E04R05_clip0215,5,4,5,6
S01E04R05_clip0216,3,4,3,4
S01E04R05_clip0217,3,4,3,4
S01E04R05_clip0218,3,4,3,4
S01E04R05_clip0219,3,4,3,4
S01E04R05_clip0220,3,4,3,4
S01E04R05_clip0221,3,4,3,4
S01E04R05_clip0222,3,4,3,5
S01E04R05_clip0223,3,4,3,5
S01E04R05_clip0224,3,4,3,5
S01E04R05_clip0225,3,4,3,5
S01E04R05_clip0226,3,4,3,5
S01E04R05_clip0227,3,4,3,5
S01E04R05_clip0228,3,4,3,5
S01E04R05_clip0229,3,4,3,5
