index,valence_1,valence_2,arousal_1,arousal_2
S01E02R01_clip0248,5.0,1,1.0,1
S01E02R01_clip0249,5.0,1,1.0,1
S01E02R01_clip0250,5.0,1,1.0,5
S01E02R01_clip0251,5.0,1,1.0,5
S01E02R01_clip0252,5.0,1,1.0,5
S01E02R01_clip0253,5.0,1,1.0,4
S01E02R01_clip0254,5.0,1,1.0,1
S01E02R01_clip0255,5.0,1,1.0,6
S01E02R01_clip0256,5.0,1,1.0,6
S01E02R01_clip0257,5.0,1,1.0,1
S01E02R01_clip0258,5.0,1,1.0,1
S01E02R01_clip0259,5.0,1,1.0,1
S01E02R01_clip0260,5.0,1,1.0,1
S01E02R01_clip0261,5.0,1,1.0,4
S01E02R01_clip0262,5.0,1,1.0,1
S01E02R01_clip0263,5.0,1,1.0,4
S01E02R01_clip0264,5.0,1,1.0,6
S01E02R01_clip0265,5.0,1,1.0,6
S01E02R01_clip0266,5.0,1,1.0,6
S01E02R01_clip0267,5.0,1,1.0,4
S01E02R01_clip0268,5.0,1,1.0,1
S01E02R01_clip0269,5.0,1,1.0,1
S01E02R01_clip0270,5.0,1,1.0,6
S01E02R01_clip0271,5.0,1,1.0,6
S01E02R01_clip0272,5.0,1,1.0,6
S01E02R01_clip0273,5.0,1,1.0,6
S01E02R01_clip0274,5.0,1,1.0,5
S01E02R01_clip0275,5.0,1,1.0,1
S01E02R01_clip0276,5.0,1,1.0,1
S01E02R01_clip0277,5.0,1,1.0,1
S01E02R01_clip0278,5.0,1,1.0,1
S01E02R01_clip0279,5.0,1,1.0,1
S01E02R01_clip0280,5.0,1,1.0,1
S01E02R01_clip0281,5.0,1,1.0,1
S01E02R01_clip0282,5.0,1,1.0,1
S01E02R01_clip0283,5.0,1,1.0,1
S01E02R01_clip0284,5.0,1,1.0,1
S01E02R01_clip0285,5.0,1,1.0,1
S01E02R01_clip0286,5.0,1,1.0,1
S01E02R01_clip0287,5.0,1,1.0,1
S01E02R01_clip0288,5.0,1,1.0,6
S01E02R01_clip0289,5.0,1,1.0,1
S01E02R01_clip0290,5.0,1,1.0,1
S01E02R01_clip0291,5.0,1,1.0,1
S01E02R01_clip0292,5.0,1,1.0,1
S01E02R01_clip0293,5.0,1,1.0,1
S01E02R01_clip0294,5.0,1,1.0,1
S01E02R01_clip0295,5.0,1,1.0,1
S01E02R01_clip0296,5.0,1,1.0,1
S01E02R01_clip0297,5.0,1,1.0,1
S01E02R01_clip0298,5.0,1,1.0,1
S01E02R01_clip0299,5.0,1,1.0,1
S01E02R01_clip0300,5.0,1,1.0,1
S01E02R01_clip0301,5.0,1,1.0,1
S01E02R01_clip0302,5.0,1,1.0,1
S01E02R01_clip0303,5.0,1,1.0,5
S01E02R01_clip0304,5.0,1,1.0,1
S01E02R01_clip0305,5.0,1,1.0,1
S01E02R01_clip0306,5.0,1,1.0,6
S01E02R01_clip0307,5.0,1,1.0,1
S01E02R01_clip0308,5.0,1,1.0,1
S01E02R01_clip0309,5.0,1,1.0,1
S01E02R01_clip0310,5.0,1,1.0,1
S01E02R01_clip0311,5.0,1,1.0,1
S01E02R01_clip0312,5.0,1,1.0,1
