index,valence_1,valence_2,arousal_1,arousal_2
S01E03R01_clip0125,5,5,3,5
S01E03R01_clip0126,5,5,3,5
S01E03R01_clip0127,5,5,3,5
S01E03R01_clip0128,5,5,3,5
S01E03R01_clip0129,5,5,3,5
S01E03R01_clip0130,5,5,3,5
S01E03R01_clip0131,5,5,3,5
S01E03R01_clip0132,4,5,3,5
S01E03R01_clip0133,4,5,3,5
S01E03R01_clip0134,5,5,1,5
S01E03R01_clip0135,5,5,1,5
S01E03R01_clip0136,5,5,1,5
S01E03R01_clip0137,5,5,1,5
S01E03R01_clip0138,5,5,1,5
S01E03R01_clip0139,5,5,1,5
S01E03R01_clip0140,5,5,1,5
S01E03R01_clip0141,5,5,1,5
S01E03R01_clip0142,5,5,1,5
S01E03R01_clip0143,5,5,1,5
S01E03R01_clip0144,5,5,1,5
S01E03R01_clip0145,5,5,1,5
S01E03R01_clip0146,5,5,1,5
S01E03R01_clip0147,5,5,1,5
S01E03R01_clip0148,5,4,1,5
S01E03R01_clip0149,5,4,1,5
S01E03R01_clip0150,5,4,1,5
S01E03R01_clip0151,5,4,1,5
S01E03R01_clip0152,5,4,1,5
S01E03R01_clip0153,5,4,1,5
S01E03R01_clip0154,5,4,1,5
S01E03R01_clip0155,5,4,1,5
S01E03R01_clip0156,5,4,1,5
S01E03R01_clip0157,5,4,1,5
S01E03R01_clip0158,5,4,1,5
S01E03R01_clip0159,5,4,1,5
S01E03R01_clip0160,5,4,1,5
S01E03R01_clip0161,5,4,1,5
S01E03R01_clip0162,5,4,1,5
S01E03R01_clip0163,5,4,1,5
S01E03R01_clip0164,5,4,1,5
S01E03R01_clip0165,5,4,1,5
S01E03R01_clip0166,5,4,1,5
S01E03R01_clip0167,5,4,1,5
S01E03R01_clip0168,5,4,1,5
S01E03R01_clip0169,5,4,1,5
S01E03R01_clip0170,5,4,1,5
S01E03R01_clip0171,5,4,1,5
S01E03R01_clip0172,5,4,1,5
S01E03R01_clip0173,5,4,1,5
S01E03R01_clip0174,5,4,1,5
S01E03R01_clip0175,5,4,1,5
S01E03R01_clip0176,5,4,1,5
S01E03R01_clip0177,5,4,1,5
S01E03R01_clip0178,5,4,1,5
S01E03R01_clip0179,5,4,1,5
S01E03R01_clip0180,5,3,1,5
S01E03R01_clip0181,5,3,1,5
S01E03R01_clip0182,5,3,1,5
S01E03R01_clip0183,5,5,1,4
S01E03R01_clip0184,5,5,1,4
S01E03R01_clip0185,5,5,1,4
S01E03R01_clip0186,5,5,1,4
S01E03R01_clip0187,5,5,1,4
S01E03R01_clip0188,5,5,1,4
S01E03R01_clip0189,5,5,1,4
S01E03R01_clip0190,5,5,1,4
S01E03R01_clip0191,5,5,1,4
S01E03R01_clip0192,5,5,1,4
S01E03R01_clip0193,5,5,1,4
S01E03R01_clip0194,5,5,1,4
S01E03R01_clip0195,5,5,1,4
S01E03R01_clip0196,5,5,1,4
S01E03R01_clip0197,5,5,1,4
S01E03R01_clip0198,5,5,1,4
S01E03R01_clip0199,5,5,1,4
S01E03R01_clip0200,5,5,1,4
S01E03R01_clip0201,5,5,1,4
S01E03R01_clip0202,5,4,1,4
S01E03R01_clip0203,5,4,1,4
S01E03R01_clip0204,5,4,1,5
S01E03R01_clip0205,5,4,1,5
S01E03R01_clip0206,5,4,1,5
S01E03R01_clip0207,5,4,1,5
S01E03R01_clip0208,5,4,1,5
S01E03R01_clip0209,5,4,1,5
S01E03R01_clip0210,5,4,1,5
S01E03R01_clip0211,5,4,1,5
S01E03R01_clip0212,5,4,1,5
S01E03R01_clip0213,5,4,1,5
S01E03R01_clip0214,5,4,1,5
S01E03R01_clip0215,5,4,1,5
S01E03R01_clip0216,5,4,1,5
S01E03R01_clip0217,5,4,1,5
S01E03R01_clip0218,5,4,1,5
S01E03R01_clip0219,5,4,1,5
S01E03R01_clip0220,5,4,1,5
S01E03R01_clip0221,5,4,1,5
S01E03R01_clip0222,5,4,1,5
S01E03R01_clip0223,5,4,1,5
S01E03R01_clip0224,5,4,1,5
S01E03R01_clip0225,5,4,1,5
S01E03R01_clip0226,5,4,1,5
S01E03R01_clip0227,5,4,1,5
S01E03R01_clip0228,5,4,1,5
S01E03R01_clip0229,5,4,1,5
S01E03R01_clip0230,5,4,1,5
S01E03R01_clip0231,5,4,1,5
S01E03R01_clip0232,5,4,1,5
S01E03R01_clip0233,5,4,1,5
S01E03R01_clip0234,5,4,1,5
S01E03R01_clip0235,5,4,1,5
S01E03R01_clip0236,5,4,1,5
S01E03R01_clip0237,5,4,1,5
S01E03R01_clip0238,5,4,1,5
S01E03R01_clip0239,5,4,1,5
S01E03R01_clip0240,5,4,1,5
S01E03R01_clip0241,5,4,1,5
S01E03R01_clip0242,5,4,1,5
S01E03R01_clip0243,5,4,1,5
S01E03R01_clip0244,5,4,1,5
S01E03R01_clip0245,5,4,1,5
S01E03R01_clip0246,5,4,1,5
S01E03R01_clip0247,5,4,1,5
S01E03R01_clip0248,5,4,1,5
S01E03R01_clip0249,5,4,1,5
S01E03R01_clip0250,5,4,1,5
S01E03R01_clip0251,5,4,1,5
S01E03R01_clip0252,5,4,1,5
S01E03R01_clip0253,5,4,1,5
S01E03R01_clip0254,5,4,1,5
S01E03R01_clip0255,5,4,1,5
S01E03R01_clip0256,5,4,1,5
S01E03R01_clip0257,5,4,1,5
S01E03R01_clip0258,5,4,1,5
S01E03R01_clip0259,5,4,1,5
S01E03R01_clip0260,5,4,1,5
S01E03R01_clip0261,5,4,1,5
S01E03R01_clip0262,5,4,1,5
S01E03R01_clip0263,5,4,1,4
S01E03R01_clip0264,5,4,1,4
S01E03R01_clip0265,5,4,1,4
S01E03R01_clip0266,5,4,1,4
S01E03R01_clip0267,5,4,1,4
S01E03R01_clip0268,5,4,1,4
S01E03R01_clip0269,5,4,1,4
S01E03R01_clip0270,5,4,1,4
S01E03R01_clip0271,5,4,1,4
