index,valence_1,valence_2,arousal_1,arousal_2
S01E03R06_clip0212,5.0,5,1.0,4
S01E03R06_clip0213,5.0,5,1.0,4
S01E03R06_clip0214,5.0,5,1.0,4
S01E03R06_clip0215,5.0,5,1.0,4
S01E03R06_clip0216,5.0,5,1.0,4
S01E03R06_clip0217,5.0,5,1.0,4
S01E03R06_clip0218,5.0,5,1.0,4
S01E03R06_clip0219,5.0,5,1.0,4
S01E03R06_clip0220,5.0,5,1.0,4
S01E03R06_clip0221,5.0,5,1.0,4
S01E03R06_clip0222,5.0,5,1.0,4
S01E03R06_clip0223,5.0,5,1.0,4
S01E03R06_clip0224,5.0,5,1.0,4
S01E03R06_clip0225,5.0,5,1.0,4
S01E03R06_clip0226,5.0,5,1.0,4
S01E03R06_clip0227,5.0,5,1.0,4
S01E03R06_clip0228,5.0,5,1.0,4
S01E03R06_clip0229,5.0,5,1.0,4
S01E03R06_clip0230,5.0,5,1.0,4
S01E03R06_clip0231,5.0,5,1.0,4
S01E03R06_clip0232,5.0,5,1.0,4
S01E03R06_clip0233,5.0,5,1.0,4
S01E03R06_clip0234,5.0,5,1.0,4
S01E03R06_clip0235,5.0,5,1.0,4
S01E03R06_clip0236,5.0,5,1.0,4
S01E03R06_clip0237,5.0,5,1.0,4
S01E03R06_clip0238,5.0,5,1.0,4
S01E03R06_clip0239,5.0,5,1.0,4
S01E03R06_clip0240,5.0,5,1.0,4
S01E03R06_clip0241,5.0,5,1.0,4
S01E03R06_clip0242,5.0,5,1.0,4
S01E03R06_clip0243,5.0,5,1.0,4
S01E03R06_clip0244,5.0,5,1.0,4
S01E03R06_clip0245,5.0,5,1.0,4
S01E03R06_clip0246,5.0,5,1.0,4
S01E03R06_clip0247,5.0,5,1.0,4
S01E03R06_clip0248,5.0,5,1.0,4
S01E03R06_clip0249,5.0,6,1.0,4
S01E03R06_clip0250,5.0,6,1.0,4
S01E03R06_clip0251,5.0,6,1.0,4
S01E03R06_clip0252,5.0,6,1.0,4
S01E03R06_clip0253,5.0,6,1.0,4
S01E03R06_clip0254,5.0,6,1.0,4
S01E03R06_clip0255,5.0,6,1.0,4
S01E03R06_clip0256,5.0,6,1.0,4
S01E03R06_clip0257,5.0,6,1.0,4
S01E03R06_clip0258,5.0,6,1.0,4
S01E03R06_clip0259,5.0,6,1.0,4
S01E03R06_clip0260,5.0,6,1.0,4
S01E03R06_clip0261,5.0,5,1.0,4
S01E03R06_clip0262,5.0,5,1.0,4
S01E03R06_clip0263,5.0,5,1.0,4
S01E03R06_clip0264,5.0,5,1.0,4
S01E03R06_clip0265,5.0,5,1.0,4
S01E03R06_clip0266,5.0,5,1.0,4
S01E03R06_clip0267,5.0,5,1.0,4
S01E03R06_clip0268,5.0,5,1.0,4
S01E03R06_clip0269,5.0,5,1.0,4
S01E03R06_clip0270,5.0,4,1.0,6
S01E03R06_clip0271,5.0,4,1.0,6
S01E03R06_clip0272,5.0,4,1.0,6
S01E03R06_clip0273,3.0,4,5.0,6
S01E03R06_clip0274,3.0,4,7.0,6
S01E03R06_clip0275,3.0,4,7.0,6
S01E03R06_clip0276,3.0,4,8.0,6
S01E03R06_clip0277,3.0,4,7.0,6
S01E03R06_clip0278,3.0,4,8.0,6
S01E03R06_clip0279,3.0,4,8.0,6
S01E03R06_clip0280,3.0,4,8.0,6
S01E03R06_clip0281,3.0,4,8.0,6
S01E03R06_clip0282,3.0,4,8.0,6
S01E03R06_clip0283,3.0,4,8.0,6
S01E03R06_clip0284,5.0,4,1.0,6
S01E03R06_clip0285,5.0,5,1.0,5
S01E03R06_clip0286,5.0,5,1.0,5
S01E03R06_clip0287,5.0,5,1.0,5
S01E03R06_clip0288,5.0,5,1.0,5
S01E03R06_clip0289,5.0,5,1.0,5
S01E03R06_clip0290,5.0,5,1.0,5
S01E03R06_clip0291,5.0,5,1.0,5
S01E03R06_clip0292,5.0,5,1.0,5
S01E03R06_clip0293,5.0,5,1.0,5
S01E03R06_clip0294,5.0,5,1.0,5
S01E03R06_clip0295,5.0,5,1.0,5
S01E03R06_clip0296,5.0,5,1.0,5
S01E03R06_clip0297,5.0,5,1.0,5
S01E03R06_clip0298,5.0,5,1.0,5
S01E03R06_clip0299,5.0,5,1.0,5
S01E03R06_clip0300,5.0,5,1.0,5
S01E03R06_clip0301,5.0,5,1.0,5
S01E03R06_clip0302,5.0,5,1.0,5
S01E03R06_clip0303,5.0,5,1.0,5
S01E03R06_clip0304,5.0,5,1.0,5
S01E03R06_clip0305,5.0,5,1.0,5
S01E03R06_clip0306,5.0,5,1.0,5
S01E03R06_clip0307,5.0,5,1.0,5
S01E03R06_clip0308,5.0,5,1.0,5
S01E03R06_clip0309,5.0,5,1.0,5
S01E03R06_clip0310,5.0,5,1.0,5
S01E03R06_clip0311,5.0,5,1.0,5
S01E03R06_clip0312,5.0,5,1.0,5
S01E03R06_clip0313,5.0,5,1.0,5
S01E03R06_clip0314,5.0,5,1.0,5
S01E03R06_clip0315,5.0,4,1.0,6
S01E03R06_clip0316,5.0,4,1.0,6
S01E03R06_clip0317,5.0,4,1.0,6
S01E03R06_clip0318,5.0,4,1.0,6
S01E03R06_clip0319,5.0,4,1.0,6
S01E03R06_clip0320,5.0,4,1.0,6
S01E03R06_clip0321,5.0,4,1.0,6
S01E03R06_clip0322,5.0,4,1.0,6
S01E03R06_clip0323,5.0,4,1.0,6
S01E03R06_clip0324,5.0,4,1.0,6
S01E03R06_clip0325,5.0,4,1.0,6
S01E03R06_clip0326,5.0,4,1.0,6
S01E03R06_clip0327,5.0,4,1.0,6
S01E03R06_clip0328,5.0,4,1.0,6
S01E03R06_clip0329,5.0,4,1.0,6
S01E03R06_clip0330,5.0,4,1.0,6
S01E03R06_clip0331,5.0,4,1.0,6
S01E03R06_clip0332,5.0,4,1.0,6
S01E03R06_clip0333,5.0,4,1.0,6
S01E03R06_clip0334,5.0,4,1.0,6
S01E03R06_clip0335,5.0,4,1.0,6
S01E03R06_clip0336,5.0,4,1.0,6
S01E03R06_clip0337,5.0,4,1.0,6
S01E03R06_clip0338,5.0,4,1.0,6
S01E03R06_clip0339,5.0,4,1.0,6
S01E03R06_clip0340,5.0,4,1.0,6
S01E03R06_clip0341,5.0,4,1.0,6
S01E03R06_clip0342,5.0,4,1.0,6
S01E03R06_clip0343,5.0,4,1.0,6
S01E03R06_clip0344,5.0,4,1.0,6
S01E03R06_clip0345,5.0,4,1.0,6
S01E03R06_clip0346,5.0,4,1.0,6
S01E03R06_clip0347,5.0,4,1.0,6
S01E03R06_clip0348,5.0,4,1.0,6
S01E03R06_clip0349,5.0,4,1.0,6
S01E03R06_clip0350,5.0,4,1.0,6
S01E03R06_clip0351,5.0,4,1.0,6
S01E03R06_clip0352,5.0,4,1.0,6
S01E03R06_clip0353,5.0,4,1.0,6
S01E03R06_clip0354,5.0,4,1.0,7
S01E03R06_clip0355,5.0,4,1.0,6
S01E03R06_clip0356,5.0,4,1.0,6
S01E03R06_clip0357,5.0,4,1.0,6
S01E03R06_clip0358,5.0,4,1.0,6
S01E03R06_clip0359,5.0,4,1.0,6
S01E03R06_clip0360,5.0,4,1.0,6
S01E03R06_clip0361,5.0,4,1.0,6
S01E03R06_clip0362,5.0,4,1.0,6
S01E03R06_clip0363,5.0,4,1.0,6
S01E03R06_clip0364,5.0,4,1.0,6
S01E03R06_clip0365,5.0,4,1.0,6
S01E03R06_clip0366,5.0,4,1.0,6
S01E03R06_clip0367,5.0,4,1.0,6
S01E03R06_clip0368,5.0,4,1.0,6
S01E03R06_clip0369,5.0,4,1.0,6
S01E03R06_clip0370,5.0,4,1.0,6
S01E03R06_clip0371,5.0,4,1.0,6
S01E03R06_clip0372,5.0,4,1.0,6
S01E03R06_clip0373,5.0,4,1.0,6
S01E03R06_clip0374,5.0,4,1.0,6
S01E03R06_clip0375,5.0,4,1.0,6
S01E03R06_clip0376,5.0,4,1.0,6
S01E03R06_clip0377,5.0,5,1.0,5
S01E03R06_clip0378,5.0,5,1.0,5
S01E03R06_clip0379,5.0,5,1.0,5
S01E03R06_clip0380,5.0,5,1.0,5
S01E03R06_clip0381,5.0,5,1.0,5
S01E03R06_clip0382,5.0,5,1.0,5
S01E03R06_clip0383,5.0,5,1.0,5
S01E03R06_clip0384,5.0,5,1.0,5
S01E03R06_clip0385,5.0,5,1.0,5
S01E03R06_clip0386,5.0,5,1.0,5
S01E03R06_clip0387,5.0,5,1.0,5
S01E03R06_clip0388,5.0,5,1.0,5
S01E03R06_clip0389,5.0,5,1.0,5
S01E03R06_clip0390,5.0,5,1.0,5
S01E03R06_clip0391,5.0,5,1.0,5
S01E03R06_clip0392,5.0,5,1.0,5
S01E03R06_clip0393,5.0,5,1.0,5
S01E03R06_clip0394,5.0,5,1.0,5
S01E03R06_clip0395,5.0,5,1.0,5
S01E03R06_clip0396,5.0,5,1.0,5
S01E03R06_clip0397,5.0,5,1.0,5
S01E03R06_clip0398,5.0,5,1.0,5
S01E03R06_clip0399,5.0,5,1.0,5
S01E03R06_clip0400,5.0,5,1.0,5
S01E03R06_clip0401,5.0,5,1.0,5
S01E03R06_clip0402,5.0,5,1.0,5
S01E03R06_clip0403,5.0,5,1.0,5
S01E03R06_clip0404,5.0,5,1.0,5
S01E03R06_clip0405,5.0,5,1.0,5
S01E03R06_clip0406,5.0,5,1.0,5
S01E03R06_clip0407,5.0,5,1.0,5
S01E03R06_clip0408,5.0,5,1.0,5
S01E03R06_clip0409,5.0,5,1.0,5
S01E03R06_clip0410,5.0,5,1.0,5
S01E03R06_clip0411,5.0,5,1.0,5
S01E03R06_clip0412,5.0,5,1.0,5
S01E03R06_clip0413,5.0,5,1.0,5
S01E03R06_clip0414,5.0,5,1.0,5
