index,valence_1,valence_2,arousal_1,arousal_2
S01E04R03_clip0174,3.0,4.0,6.0,5.0
S01E04R03_clip0175,3.0,4.0,6.0,5.0
S01E04R03_clip0176,3.0,4.0,6.0,5.0
S01E04R03_clip0177,3.0,4.0,6.0,5.0
S01E04R03_clip0178,3.0,4.0,6.0,5.0
S01E04R03_clip0179,3.0,4.0,6.0,5.0
S01E04R03_clip0180,3.0,4.0,6.0,5.0
S01E04R03_clip0181,3.0,4.0,6.0,5.0
S01E04R03_clip0182,3.0,4.0,6.0,5.0
S01E04R03_clip0183,3.0,4.0,7.0,5.0
S01E04R03_clip0184,3.0,4.0,7.0,5.0
S01E04R03_clip0185,3.0,4.0,7.0,5.0
S01E04R03_clip0186,3.0,4.0,7.0,5.0
S01E04R03_clip0187,3.0,4.0,7.0,5.0
S01E04R03_clip0188,3.0,4.0,7.0,5.0
S01E04R03_clip0189,3.0,4.0,7.0,5.0
S01E04R03_clip0190,3.0,4.0,7.0,5.0
S01E04R03_clip0191,3.0,5.0,7.0,4.0
S01E04R03_clip0192,3.0,5.0,4.0,4.0
S01E04R03_clip0193,3.0,5.0,4.0,4.0
S01E04R03_clip0194,3.0,5.0,4.0,4.0
S01E04R03_clip0195,3.0,5.0,4.0,4.0
S01E04R03_clip0196,3.0,5.0,4.0,4.0
S01E04R03_clip0197,3.0,5.0,4.0,4.0
S01E04R03_clip0198,3.0,5.0,4.0,4.0
S01E04R03_clip0199,3.0,5.0,4.0,4.0
S01E04R03_clip0200,3.0,5.0,4.0,4.0
S01E04R03_clip0201,3.0,5.0,4.0,4.0
S01E04R03_clip0202,3.0,5.0,4.0,4.0
S01E04R03_clip0203,3.0,5.0,4.0,4.0
S01E04R03_clip0204,3.0,5.0,4.0,4.0
S01E04R03_clip0205,3.0,5.0,4.0,4.0
S01E04R03_clip0206,3.0,5.0,4.0,4.0
S01E04R03_clip0207,3.0,5.0,4.0,4.0
S01E04R03_clip0208,3.0,5.0,3.0,4.0
S01E04R03_clip0209,3.0,5.0,3.0,4.0
S01E04R03_clip0210,3.0,5.0,3.0,4.0
S01E04R03_clip0211,3.0,5.0,3.0,4.0
S01E04R03_clip0212,3.0,5.0,3.0,4.0
S01E04R03_clip0213,3.0,5.0,3.0,4.0
S01E04R03_clip0214,3.0,5.0,3.0,4.0
S01E04R03_clip0215,3.0,5.0,3.0,4.0
S01E04R03_clip0216,3.0,5.0,3.0,4.0
S01E04R03_clip0217,3.0,5.0,3.0,4.0
S01E04R03_clip0218,3.0,5.0,3.0,4.0
S01E04R03_clip0219,3.0,5.0,3.0,4.0
S01E04R03_clip0220,3.0,5.0,3.0,4.0
S01E04R03_clip0221,3.0,5.0,3.0,4.0
S01E04R03_clip0222,3.0,5.0,3.0,4.0
S01E04R03_clip0223,3.0,5.0,3.0,4.0
S01E04R03_clip0224,3.0,5.0,3.0,4.0
S01E04R03_clip0225,3.0,5.0,3.0,4.0
S01E04R03_clip0226,3.0,4.0,3.0,6.0
S01E04R03_clip0227,3.0,4.0,3.0,6.0
S01E04R03_clip0228,3.0,4.0,3.0,6.0
S01E04R03_clip0229,3.0,4.0,3.0,6.0
S01E04R03_clip0230,3.0,4.0,3.0,6.0
S01E04R03_clip0231,3.0,4.0,3.0,6.0
S01E04R03_clip0232,3.0,4.0,3.0,6.0
S01E04R03_clip0233,3.0,4.0,3.0,6.0
S01E04R03_clip0234,3.0,4.0,3.0,6.0
S01E04R03_clip0235,3.0,4.0,3.0,6.0
S01E04R03_clip0236,3.0,4.0,3.0,6.0
S01E04R03_clip0237,3.0,4.0,3.0,6.0
S01E04R03_clip0238,3.0,4.0,3.0,6.0
S01E04R03_clip0239,3.0,4.0,3.0,6.0
S01E04R03_clip0240,3.0,4.0,3.0,6.0
S01E04R03_clip0241,3.0,4.0,3.0,6.0
S01E04R03_clip0242,3.0,4.0,3.0,6.0
S01E04R03_clip0243,3.0,4.0,3.0,6.0
S01E04R03_clip0244,3.0,4.0,3.0,6.0
S01E04R03_clip0245,3.0,4.0,3.0,6.0
S01E04R03_clip0246,3.0,4.0,3.0,6.0
S01E04R03_clip0247,3.0,4.0,3.0,6.0
S01E04R03_clip0248,3.0,4.0,3.0,6.0
S01E04R03_clip0249,3.0,4.0,3.0,6.0
S01E04R03_clip0250,3.0,4.0,3.0,6.0
S01E04R03_clip0251,3.0,4.0,3.0,6.0
S01E04R03_clip0252,3.0,4.0,3.0,6.0
S01E04R03_clip0253,3.0,4.0,3.0,6.0
S01E04R03_clip0254,3.0,4.0,3.0,6.0
S01E04R03_clip0255,3.0,4.0,3.0,7.0
S01E04R03_clip0256,3.0,4.0,3.0,7.0
S01E04R03_clip0257,3.0,4.0,3.0,7.0
S01E04R03_clip0258,3.0,4.0,3.0,7.0
S01E04R03_clip0259,3.0,4.0,3.0,7.0
S01E04R03_clip0260,3.0,4.0,3.0,7.0
S01E04R03_clip0261,3.0,4.0,3.0,7.0
S01E04R03_clip0262,3.0,5.0,3.0,4.0
S01E04R03_clip0263,3.0,5.0,3.0,4.0
S01E04R03_clip0264,3.0,5.0,3.0,4.0
S01E04R03_clip0265,3.0,5.0,3.0,4.0
S01E04R03_clip0266,3.0,5.0,3.0,4.0
S01E04R03_clip0267,3.0,5.0,3.0,4.0
S01E04R03_clip0268,3.0,5.0,3.0,4.0
S01E04R03_clip0269,3.0,5.0,3.0,4.0
S01E04R03_clip0270,3.0,5.0,3.0,4.0
S01E04R03_clip0271,3.0,5.0,3.0,4.0
S01E04R03_clip0272,3.0,5.0,3.0,4.0
S01E04R03_clip0273,3.0,5.0,3.0,4.0
S01E04R03_clip0274,3.0,5.0,3.0,4.0
S01E04R03_clip0275,3.0,5.0,3.0,4.0
S01E04R03_clip0276,3.0,5.0,3.0,4.0
S01E04R03_clip0277,3.0,5.0,3.0,4.0
S01E04R03_clip0278,3.0,5.0,3.0,4.0
S01E04R03_clip0279,3.0,5.0,3.0,4.0
S01E04R03_clip0280,3.0,5.0,3.0,4.0
S01E04R03_clip0281,3.0,5.0,3.0,4.0
S01E04R03_clip0282,3.0,5.0,3.0,4.0
S01E04R03_clip0283,3.0,5.0,3.0,4.0
S01E04R03_clip0284,3.0,5.0,3.0,4.0
S01E04R03_clip0285,3.0,5.0,3.0,4.0
S01E04R03_clip0286,3.0,5.0,3.0,4.0
S01E04R03_clip0287,3.0,5.0,3.0,4.0
S01E04R03_clip0288,3.0,5.0,3.0,4.0
S01E04R03_clip0289,3.0,5.0,3.0,4.0
S01E04R03_clip0290,3.0,5.0,3.0,4.0
S01E04R03_clip0291,3.0,5.0,3.0,4.0
S01E04R03_clip0292,3.0,5.0,3.0,4.0
