index,valence_1,valence_2,arousal_1,arousal_2
S01E01R01_clip0146,5,5,3,1
S01E01R01_clip0147,5,5,3,1
S01E01R01_clip0148,5,5,3,1
S01E01R01_clip0149,5,5,3,1
S01E01R01_clip0150,5,5,3,1
S01E01R01_clip0151,5,5,3,1
S01E01R01_clip0152,5,5,3,1
S01E01R01_clip0153,5,4,3,2
S01E01R01_clip0154,5,5,3,1
S01E01R01_clip0155,5,5,3,1
S01E01R01_clip0156,5,5,3,1
S01E01R01_clip0157,5,5,3,1
S01E01R01_clip0158,5,5,3,1
S01E01R01_clip0159,5,5,3,1
S01E01R01_clip0160,5,5,3,1
S01E01R01_clip0161,5,5,3,1
S01E01R01_clip0162,5,5,3,1
S01E01R01_clip0163,5,5,3,1
S01E01R01_clip0164,5,3,3,4
S01E01R01_clip0165,5,4,3,3
S01E01R01_clip0166,5,5,3,2
S01E01R01_clip0167,5,5,3,2
S01E01R01_clip0168,5,5,3,2
S01E01R01_clip0169,5,5,3,2
S01E01R01_clip0170,5,5,3,2
S01E01R01_clip0171,5,5,3,2
S01E01R01_clip0172,5,5,3,2
S01E01R01_clip0173,5,5,3,2
S01E01R01_clip0174,5,5,3,2
S01E01R01_clip0175,5,5,3,1
S01E01R01_clip0176,5,5,3,1
S01E01R01_clip0177,5,5,3,1
S01E01R01_clip0178,5,5,3,1
S01E01R01_clip0179,5,4,3,3
S01E01R01_clip0180,5,4,3,3
S01E01R01_clip0181,5,4,3,3
S01E01R01_clip0182,5,4,3,3
S01E01R01_clip0183,5,4,3,3
S01E01R01_clip0184,5,4,3,3
S01E01R01_clip0185,5,4,3,3
S01E01R01_clip0186,5,5,3,1
S01E01R01_clip0187,5,5,3,1
S01E01R01_clip0188,5,5,3,1
S01E01R01_clip0189,5,5,3,1
S01E01R01_clip0190,5,5,3,1
S01E01R01_clip0191,5,5,3,1
S01E01R01_clip0192,5,5,3,1
S01E01R01_clip0193,5,5,3,1
S01E01R01_clip0194,5,5,3,1
S01E01R01_clip0195,5,5,3,1
S01E01R01_clip0196,5,5,3,1
S01E01R01_clip0197,5,5,3,1
S01E01R01_clip0198,5,5,3,1
S01E01R01_clip0199,5,5,3,1
S01E01R01_clip0200,5,5,3,1
S01E01R01_clip0201,5,5,3,1
S01E01R01_clip0202,5,5,3,1
S01E01R01_clip0203,5,5,3,1
S01E01R01_clip0204,5,5,3,1
S01E01R01_clip0205,5,4,3,3
S01E01R01_clip0206,5,4,3,3
S01E01R01_clip0207,5,4,3,3
S01E01R01_clip0208,5,4,3,3
S01E01R01_clip0209,5,4,3,3
S01E01R01_clip0210,5,4,3,3
S01E01R01_clip0211,5,4,3,3
S01E01R01_clip0212,5,4,3,3
S01E01R01_clip0213,5,4,3,3
S01E01R01_clip0214,5,4,3,3
S01E01R01_clip0215,5,4,3,3
S01E01R01_clip0216,5,4,3,3
S01E01R01_clip0217,5,5,3,1
S01E01R01_clip0218,5,5,3,1
S01E01R01_clip0219,5,5,3,1
S01E01R01_clip0220,5,4,3,2
S01E01R01_clip0221,5,4,3,2
S01E01R01_clip0222,5,4,3,2
S01E01R01_clip0223,5,4,3,2
S01E01R01_clip0224,5,4,3,4
S01E01R01_clip0225,5,4,3,4
S01E01R01_clip0226,5,4,3,4
S01E01R01_clip0227,5,4,3,4
S01E01R01_clip0228,5,4,3,4
S01E01R01_clip0229,5,4,3,4
S01E01R01_clip0230,5,4,3,4
S01E01R01_clip0231,5,4,3,4
S01E01R01_clip0232,5,2,5,8
S01E01R01_clip0233,5,3,3,7
S01E01R01_clip0234,5,3,3,7
S01E01R01_clip0235,5,3,3,7
S01E01R01_clip0236,5,3,4,7
S01E01R01_clip0237,5,3,3,7
S01E01R01_clip0238,5,3,3,7
S01E01R01_clip0239,5,3,3,7
S01E01R01_clip0240,5,3,3,7
S01E01R01_clip0241,5,3,3,7
S01E01R01_clip0242,5,3,3,7
S01E01R01_clip0243,5,3,3,7
S01E01R01_clip0244,5,3,3,7
S01E01R01_clip0245,5,2,5,7
S01E01R01_clip0246,5,2,3,7
S01E01R01_clip0247,5,2,3,7
S01E01R01_clip0248,5,2,3,7
S01E01R01_clip0249,5,2,3,7
S01E01R01_clip0250,5,2,3,7
S01E01R01_clip0251,5,2,3,7
S01E01R01_clip0252,5,2,3,7
S01E01R01_clip0253,5,2,3,7
S01E01R01_clip0254,5,3,3,6
S01E01R01_clip0255,5,3,3,6
S01E01R01_clip0256,5,3,3,6
S01E01R01_clip0257,5,3,3,6
S01E01R01_clip0258,5,3,3,6
S01E01R01_clip0259,5,3,3,6
S01E01R01_clip0260,5,3,3,6
S01E01R01_clip0261,5,3,3,6
S01E01R01_clip0262,5,3,3,6
S01E01R01_clip0263,5,3,3,6
S01E01R01_clip0264,5,3,3,6
S01E01R01_clip0265,5,3,5,6
S01E01R01_clip0266,5,3,5,6
S01E01R01_clip0267,5,4,3,6
S01E01R01_clip0268,5,4,3,6
S01E01R01_clip0269,5,4,3,6
S01E01R01_clip0270,5,4,3,6
S01E01R01_clip0271,5,4,3,6
S01E01R01_clip0272,5,4,4,6
S01E01R01_clip0273,5,4,4,6
S01E01R01_clip0274,5,4,3,6
S01E01R01_clip0275,5,4,3,6
S01E01R01_clip0276,5,4,3,6
S01E01R01_clip0277,5,4,4,6
S01E01R01_clip0278,5,4,3,6
S01E01R01_clip0279,5,4,3,6
S01E01R01_clip0280,5,3,3,7
S01E01R01_clip0281,5,3,3,7
S01E01R01_clip0282,5,3,3,7
S01E01R01_clip0283,5,3,3,7
S01E01R01_clip0284,5,3,5,7
S01E01R01_clip0285,5,3,3,7
S01E01R01_clip0286,5,3,3,7
S01E01R01_clip0287,5,3,3,7
S01E01R01_clip0288,5,3,3,7
S01E01R01_clip0289,5,3,3,7
S01E01R01_clip0290,5,3,3,7
S01E01R01_clip0291,5,3,3,7
S01E01R01_clip0292,5,3,3,7
S01E01R01_clip0293,5,3,3,7
S01E01R01_clip0294,5,3,3,7
S01E01R01_clip0295,5,3,3,7
S01E01R01_clip0296,5,3,3,7
S01E01R01_clip0297,5,3,3,7
S01E01R01_clip0298,5,3,3,7
S01E01R01_clip0299,5,3,3,7
S01E01R01_clip0300,5,3,3,7
S01E01R01_clip0301,5,3,3,7
S01E01R01_clip0302,5,3,3,7
S01E01R01_clip0303,5,3,3,7
S01E01R01_clip0304,5,3,3,7
S01E01R01_clip0305,5,3,3,7
S01E01R01_clip0306,5,3,3,7
S01E01R01_clip0307,5,3,3,7
S01E01R01_clip0308,5,2,3,8
S01E01R01_clip0309,5,2,3,8
S01E01R01_clip0310,5,2,3,8
S01E01R01_clip0311,5,2,3,8
S01E01R01_clip0312,5,2,3,8
S01E01R01_clip0313,5,2,3,8
S01E01R01_clip0314,5,2,3,8
S01E01R01_clip0315,5,2,3,8
S01E01R01_clip0316,5,2,3,8
S01E01R01_clip0317,5,2,3,8
S01E01R01_clip0318,5,2,3,8
S01E01R01_clip0319,5,2,3,8
S01E01R01_clip0320,5,2,3,8
S01E01R01_clip0321,5,2,3,8
S01E01R01_clip0322,5,4,3,5
S01E01R01_clip0323,5,4,3,5
S01E01R01_clip0324,5,4,3,5
S01E01R01_clip0325,5,4,3,5
S01E01R01_clip0326,5,4,3,5
S01E01R01_clip0327,5,4,3,5
S01E01R01_clip0328,5,4,3,5
S01E01R01_clip0329,5,4,3,5
S01E01R01_clip0330,5,4,3,5
S01E01R01_clip0331,5,4,3,5
S01E01R01_clip0332,5,5,3,5
S01E01R01_clip0333,5,5,3,5
