index,valence_1,valence_2,arousal_1,arousal_2
S01E02R03_clip0065,5,1,1,1
S01E02R03_clip0066,5,1,1,1
S01E02R03_clip0067,5,1,1,1
S01E02R03_clip0068,5,1,1,1
S01E02R03_clip0069,5,1,1,1
S01E02R03_clip0070,5,1,1,1
S01E02R03_clip0071,5,1,1,1
S01E02R03_clip0072,5,1,1,1
S01E02R03_clip0073,5,1,1,1
S01E02R03_clip0074,5,1,1,1
S01E02R03_clip0075,5,1,1,1
S01E02R03_clip0076,5,1,1,1
S01E02R03_clip0077,5,1,1,1
S01E02R03_clip0078,5,1,1,1
S01E02R03_clip0079,5,1,1,1
S01E02R03_clip0080,5,1,1,1
S01E02R03_clip0081,5,1,1,1
S01E02R03_clip0082,5,1,1,1
S01E02R03_clip0083,5,5,1,1
S01E02R03_clip0084,5,5,1,1
S01E02R03_clip0085,5,5,1,1
S01E02R03_clip0086,5,4,1,1
S01E02R03_clip0087,5,1,1,1
S01E02R03_clip0088,5,1,1,1
S01E02R03_clip0089,5,1,1,1
S01E02R03_clip0090,5,1,1,1
S01E02R03_clip0091,5,7,1,1
S01E02R03_clip0092,4,5,1,1
S01E02R03_clip0093,3,1,1,5
S01E02R03_clip0094,3,1,1,5
S01E02R03_clip0095,3,1,1,5
S01E02R03_clip0096,3,1,1,5
S01E02R03_clip0097,3,1,1,1
S01E02R03_clip0098,3,1,1,1
S01E02R03_clip0099,3,1,1,1
S01E02R03_clip0100,3,1,1,1
S01E02R03_clip0101,3,1,1,1
S01E02R03_clip0102,3,1,1,1
S01E02R03_clip0103,3,1,1,1
S01E02R03_clip0104,3,1,1,1
S01E02R03_clip0105,3,1,1,1
S01E02R03_clip0106,3,1,1,1
S01E02R03_clip0107,3,1,1,1
S01E02R03_clip0108,3,1,1,1
S01E02R03_clip0109,3,1,1,1
S01E02R03_clip0110,3,1,1,1
S01E02R03_clip0111,3,1,1,1
S01E02R03_clip0112,3,1,1,1
S01E02R03_clip0113,3,1,1,1
S01E02R03_clip0114,3,1,1,1
S01E02R03_clip0115,3,1,1,1
S01E02R03_clip0116,3,1,1,1
S01E02R03_clip0117,3,1,1,1
S01E02R03_clip0118,3,1,1,1
S01E02R03_clip0119,3,1,1,1
S01E02R03_clip0120,3,1,1,1
S01E02R03_clip0121,3,1,1,1
S01E02R03_clip0122,3,5,1,1
S01E02R03_clip0123,3,6,1,1
S01E02R03_clip0124,5,5,1,1
S01E02R03_clip0125,5,5,1,1
S01E02R03_clip0126,5,5,1,1
S01E02R03_clip0127,5,5,1,1
S01E02R03_clip0128,5,5,1,1
S01E02R03_clip0129,5,6,1,1
S01E02R03_clip0130,5,6,1,1
S01E02R03_clip0131,5,6,1,1
S01E02R03_clip0132,5,6,1,1
S01E02R03_clip0133,5,5,1,1
S01E02R03_clip0134,5,1,1,1
S01E02R03_clip0135,5,1,1,1
S01E02R03_clip0136,5,1,1,1
S01E02R03_clip0137,5,1,1,1
S01E02R03_clip0138,5,1,1,1
S01E02R03_clip0139,5,1,1,1
S01E02R03_clip0140,5,1,1,1
S01E02R03_clip0141,5,1,1,1
S01E02R03_clip0142,5,1,1,1
S01E02R03_clip0143,5,1,1,1
S01E02R03_clip0144,5,1,1,1
S01E02R03_clip0145,5,1,1,1
S01E02R03_clip0146,5,1,1,1
S01E02R03_clip0147,5,1,1,1
S01E02R03_clip0148,5,1,1,5
S01E02R03_clip0149,5,1,1,5
S01E02R03_clip0150,5,1,1,5
S01E02R03_clip0151,5,1,1,5
S01E02R03_clip0152,5,1,1,4
S01E02R03_clip0153,5,1,1,5
S01E02R03_clip0154,5,1,1,5
S01E02R03_clip0155,5,1,1,5
S01E02R03_clip0156,5,1,1,6
S01E02R03_clip0157,5,1,1,1
S01E02R03_clip0158,5,1,1,1
S01E02R03_clip0159,5,1,1,1
S01E02R03_clip0160,5,1,1,5
S01E02R03_clip0161,5,1,1,6
S01E02R03_clip0162,5,1,1,5
S01E02R03_clip0163,5,1,1,4
S01E02R03_clip0164,5,1,1,5
S01E02R03_clip0165,5,1,1,4
S01E02R03_clip0166,5,1,1,3
S01E02R03_clip0167,5,1,1,4
S01E02R03_clip0168,5,1,1,5
S01E02R03_clip0169,5,3,1,5
S01E02R03_clip0170,5,1,1,4
S01E02R03_clip0171,5,1,1,6
S01E02R03_clip0172,5,1,1,6
S01E02R03_clip0173,5,1,1,6
S01E02R03_clip0174,5,1,1,7
S01E02R03_clip0175,5,1,1,8
S01E02R03_clip0176,5,1,1,8
S01E02R03_clip0177,5,1,1,8
S01E02R03_clip0178,5,1,1,5
S01E02R03_clip0179,5,1,1,5
S01E02R03_clip0180,5,1,1,6
S01E02R03_clip0181,5,1,1,5
S01E02R03_clip0182,5,1,1,5
S01E02R03_clip0183,5,1,1,5
S01E02R03_clip0184,5,1,1,7
S01E02R03_clip0185,5,1,1,7
S01E02R03_clip0186,5,1,1,5
S01E02R03_clip0187,5,1,1,5
S01E02R03_clip0188,5,1,1,5
S01E02R03_clip0189,5,1,1,6
S01E02R03_clip0190,5,1,1,5
S01E02R03_clip0191,5,1,1,5
S01E02R03_clip0192,5,1,1,6
S01E02R03_clip0193,5,1,1,6
S01E02R03_clip0194,5,1,1,3
S01E02R03_clip0195,5,1,1,3
S01E02R03_clip0196,5,1,1,3
S01E02R03_clip0197,5,1,1,4
S01E02R03_clip0198,5,1,1,3
S01E02R03_clip0199,5,1,1,4
S01E02R03_clip0200,5,1,1,4
S01E02R03_clip0201,5,1,1,6
S01E02R03_clip0202,5,1,1,6
S01E02R03_clip0203,5,1,1,5
S01E02R03_clip0204,5,1,1,1
S01E02R03_clip0205,5,1,1,1
S01E02R03_clip0206,5,1,1,1
S01E02R03_clip0207,5,1,1,1
S01E02R03_clip0208,5,1,1,1
S01E02R03_clip0209,5,1,1,1
S01E02R03_clip0210,5,1,1,5
S01E02R03_clip0211,5,1,1,4
S01E02R03_clip0212,5,1,1,1
S01E02R03_clip0213,5,1,1,5
S01E02R03_clip0214,5,1,1,5
S01E02R03_clip0215,5,1,1,4
S01E02R03_clip0216,5,1,1,4
S01E02R03_clip0217,5,1,1,4
S01E02R03_clip0218,5,1,1,5
S01E02R03_clip0219,5,1,1,1
S01E02R03_clip0220,5,1,1,1
S01E02R03_clip0221,5,1,1,1
S01E02R03_clip0222,5,1,1,1
S01E02R03_clip0223,5,1,1,1
S01E02R03_clip0224,5,1,1,1
S01E02R03_clip0225,5,1,1,1
S01E02R03_clip0226,5,1,1,1
S01E02R03_clip0227,5,1,1,1
S01E02R03_clip0228,5,1,1,1
S01E02R03_clip0229,5,1,1,1
S01E02R03_clip0230,5,1,1,1
S01E02R03_clip0231,5,1,1,1
S01E02R03_clip0232,5,1,1,1
S01E02R03_clip0233,5,1,1,1
S01E02R03_clip0234,5,1,1,1
S01E02R03_clip0235,5,1,1,1
S01E02R03_clip0236,5,1,1,1
S01E02R03_clip0237,5,1,1,5
S01E02R03_clip0238,5,1,1,3
S01E02R03_clip0239,5,1,1,3
S01E02R03_clip0240,5,1,1,3
S01E02R03_clip0241,5,1,1,3
S01E02R03_clip0242,5,1,1,4
S01E02R03_clip0243,5,1,1,1
S01E02R03_clip0244,5,1,1,1
S01E02R03_clip0245,5,1,1,4
S01E02R03_clip0246,5,1,1,4
S01E02R03_clip0247,5,1,1,4
S01E02R03_clip0248,5,1,1,6
S01E02R03_clip0249,5,1,1,6
S01E02R03_clip0250,5,1,1,5
S01E02R03_clip0251,5,1,1,1
S01E02R03_clip0252,5,1,1,6
S01E02R03_clip0253,5,1,1,1
S01E02R03_clip0254,5,1,1,1
S01E02R03_clip0255,5,1,1,1
S01E02R03_clip0256,5,1,1,5
S01E02R03_clip0257,5,1,1,5
S01E02R03_clip0258,5,1,1,4
S01E02R03_clip0259,5,1,1,4
S01E02R03_clip0260,5,1,1,4
S01E02R03_clip0261,5,1,1,5
S01E02R03_clip0262,5,1,1,4
S01E02R03_clip0263,5,1,1,4
S01E02R03_clip0264,5,1,1,1
S01E02R03_clip0265,5,1,1,1
S01E02R03_clip0266,5,1,1,1
S01E02R03_clip0267,5,1,1,1
S01E02R03_clip0268,5,1,1,1
S01E02R03_clip0269,5,1,1,4
S01E02R03_clip0270,7,1,1,3
S01E02R03_clip0271,5,1,1,1
S01E02R03_clip0272,5,1,1,1
S01E02R03_clip0273,5,1,1,1
S01E02R03_clip0274,5,1,1,1
S01E02R03_clip0275,5,1,1,1
S01E02R03_clip0276,4,1,1,1
S01E02R03_clip0277,4,1,1,1
S01E02R03_clip0278,4,1,1,1
S01E02R03_clip0279,4,1,1,1
S01E02R03_clip0280,4,1,1,1
S01E02R03_clip0281,4,1,1,1
S01E02R03_clip0282,4,1,1,1
S01E02R03_clip0283,4,1,1,1
S01E02R03_clip0284,4,1,1,1
S01E02R03_clip0285,4,1,1,1
S01E02R03_clip0286,4,1,1,1
S01E02R03_clip0287,4,1,1,1
S01E02R03_clip0288,4,1,1,4
S01E02R03_clip0289,4,1,1,1
S01E02R03_clip0290,4,1,1,1
S01E02R03_clip0291,3,1,1,1
S01E02R03_clip0292,3,1,1,5
S01E02R03_clip0293,3,1,1,5
S01E02R03_clip0294,3,1,1,5
S01E02R03_clip0295,4,1,1,1
S01E02R03_clip0296,4,1,1,5
S01E02R03_clip0297,4,1,1,7
S01E02R03_clip0298,4,1,1,6
S01E02R03_clip0299,4,1,1,6
S01E02R03_clip0300,4,1,1,7
S01E02R03_clip0301,4,1,1,9
S01E02R03_clip0302,4,1,1,1
S01E02R03_clip0303,4,1,1,7
S01E02R03_clip0304,5,1,1,7
S01E02R03_clip0305,5,1,1,6
S01E02R03_clip0306,4,1,1,6
S01E02R03_clip0307,4,1,1,4
S01E02R03_clip0308,4,1,1,5
S01E02R03_clip0309,4,1,1,5
S01E02R03_clip0310,4,1,1,5
S01E02R03_clip0311,4,1,1,5
S01E02R03_clip0312,4,1,1,5
S01E02R03_clip0313,4,1,1,5
S01E02R03_clip0314,4,1,1,5
S01E02R03_clip0315,4,1,1,5
S01E02R03_clip0316,4,1,1,5
S01E02R03_clip0317,4,1,1,5
S01E02R03_clip0318,4,1,1,5
S01E02R03_clip0319,4,1,1,5
S01E02R03_clip0320,4,1,1,6
S01E02R03_clip0321,4,1,1,6
S01E02R03_clip0322,4,1,1,6
S01E02R03_clip0323,4,1,1,5
S01E02R03_clip0324,4,1,1,5
S01E02R03_clip0325,4,1,1,5
S01E02R03_clip0326,4,1,1,5
S01E02R03_clip0327,4,1,1,4
S01E02R03_clip0328,4,1,1,4
S01E02R03_clip0329,4,1,1,4
S01E02R03_clip0330,4,1,1,4
S01E02R03_clip0331,4,1,1,4
S01E02R03_clip0332,4,1,1,4
S01E02R03_clip0333,4,1,1,6
S01E02R03_clip0334,4,1,1,6
S01E02R03_clip0335,4,1,1,6
S01E02R03_clip0336,4,1,1,5
S01E02R03_clip0337,4,1,1,7
S01E02R03_clip0338,4,1,1,6
S01E02R03_clip0339,4,1,1,7
S01E02R03_clip0340,4,1,1,7
S01E02R03_clip0341,4,1,1,7
S01E02R03_clip0342,4,1,1,7
S01E02R03_clip0343,4,1,1,7
S01E02R03_clip0344,4,1,1,7
S01E02R03_clip0345,4,1,1,5
S01E02R03_clip0346,4,1,1,6
S01E02R03_clip0347,3,1,1,6
S01E02R03_clip0348,3,1,1,6
S01E02R03_clip0349,3,1,1,6
S01E02R03_clip0350,3,1,1,6
S01E02R03_clip0351,3,1,1,6
S01E02R03_clip0352,3,1,1,6
S01E02R03_clip0353,3,1,1,6
S01E02R03_clip0354,3,1,1,6
S01E02R03_clip0355,3,1,1,5
S01E02R03_clip0356,3,1,1,5
S01E02R03_clip0357,3,1,1,4
S01E02R03_clip0358,3,1,1,4
S01E02R03_clip0359,3,1,1,4
S01E02R03_clip0360,3,1,1,4
S01E02R03_clip0361,3,1,1,4
