index,valence_1,valence_2,arousal_1,arousal_2
S01E04R04_clip0074,2,5,3,4
S01E04R04_clip0075,2,5,3,4
S01E04R04_clip0076,2,5,2,4
S01E04R04_clip0077,2,3,2,5
S01E04R04_clip0078,2,3,2,5
S01E04R04_clip0079,2,3,2,5
S01E04R04_clip0080,2,3,2,5
S01E04R04_clip0081,2,3,2,5
S01E04R04_clip0082,2,3,2,5
S01E04R04_clip0083,2,3,2,5
S01E04R04_clip0084,2,3,2,5
S01E04R04_clip0085,2,3,2,5
S01E04R04_clip0086,2,3,2,5
S01E04R04_clip0087,2,3,2,5
S01E04R04_clip0088,2,3,2,5
S01E04R04_clip0089,2,3,2,5
S01E04R04_clip0090,2,3,2,5
S01E04R04_clip0091,2,3,2,5
S01E04R04_clip0092,2,3,2,5
S01E04R04_clip0093,2,3,2,5
S01E04R04_clip0094,2,3,2,5
S01E04R04_clip0095,2,3,2,5
S01E04R04_clip0096,2,3,2,5
S01E04R04_clip0097,2,3,2,5
S01E04R04_clip0098,2,3,2,5
S01E04R04_clip0099,2,4,2,4
S01E04R04_clip0100,2,4,2,4
S01E04R04_clip0101,2,4,2,4
S01E04R04_clip0102,2,4,2,4
S01E04R04_clip0103,2,4,2,4
S01E04R04_clip0104,2,4,2,4
S01E04R04_clip0105,2,4,2,4
S01E04R04_clip0106,2,4,2,4
S01E04R04_clip0107,2,4,2,4
S01E04R04_clip0108,2,4,2,4
S01E04R04_clip0109,2,4,2,4
S01E04R04_clip0110,2,4,2,4
S01E04R04_clip0111,2,4,2,4
S01E04R04_clip0112,2,4,2,4
S01E04R04_clip0113,2,4,2,4
S01E04R04_clip0114,2,4,2,4
S01E04R04_clip0115,2,4,2,4
S01E04R04_clip0116,2,4,2,4
S01E04R04_clip0117,2,4,2,4
S01E04R04_clip0118,2,4,2,4
S01E04R04_clip0119,2,4,2,4
S01E04R04_clip0120,2,4,2,4
S01E04R04_clip0121,2,4,2,4
S01E04R04_clip0122,2,4,2,4
S01E04R04_clip0123,2,4,2,5
S01E04R04_clip0124,2,4,2,5
S01E04R04_clip0125,2,4,2,5
S01E04R04_clip0126,2,4,2,5
S01E04R04_clip0127,2,4,2,5
S01E04R04_clip0128,2,4,3,5
S01E04R04_clip0129,2,4,3,5
S01E04R04_clip0130,2,4,3,5
S01E04R04_clip0131,2,4,3,5
S01E04R04_clip0132,2,4,3,5
S01E04R04_clip0133,2,4,3,5
S01E04R04_clip0134,2,4,3,5
S01E04R04_clip0135,2,4,3,5
S01E04R04_clip0136,2,4,3,5
S01E04R04_clip0137,2,4,3,5
S01E04R04_clip0138,2,4,3,5
S01E04R04_clip0139,2,4,3,5
S01E04R04_clip0140,2,4,3,5
S01E04R04_clip0141,2,4,3,5
S01E04R04_clip0142,2,4,3,5
S01E04R04_clip0143,2,4,3,5
S01E04R04_clip0144,2,4,3,5
S01E04R04_clip0145,2,4,3,5
S01E04R04_clip0146,2,4,3,5
S01E04R04_clip0147,2,4,3,5
S01E04R04_clip0148,2,4,3,5
S01E04R04_clip0149,2,4,3,5
S01E04R04_clip0150,2,4,3,5
S01E04R04_clip0151,2,4,3,5
S01E04R04_clip0152,2,4,4,6
S01E04R04_clip0153,2,4,4,6
S01E04R04_clip0154,2,4,4,6
S01E04R04_clip0155,2,4,4,6
S01E04R04_clip0156,2,4,4,6
S01E04R04_clip0157,2,4,4,6
S01E04R04_clip0158,2,4,4,6
S01E04R04_clip0159,2,4,4,6
S01E04R04_clip0160,2,4,3,6
S01E04R04_clip0161,2,4,3,6
S01E04R04_clip0162,2,4,3,6
S01E04R04_clip0163,2,4,3,6
S01E04R04_clip0164,2,4,3,6
S01E04R04_clip0165,2,4,3,6
S01E04R04_clip0166,2,4,3,6
S01E04R04_clip0167,2,4,3,6
S01E04R04_clip0168,2,4,3,6
S01E04R04_clip0169,2,4,3,6
S01E04R04_clip0170,2,4,3,6
S01E04R04_clip0171,2,4,3,6
S01E04R04_clip0172,2,4,3,6
S01E04R04_clip0173,2,4,3,6
S01E04R04_clip0174,2,4,3,6
S01E04R04_clip0175,2,4,3,6
S01E04R04_clip0176,2,4,3,6
S01E04R04_clip0177,2,4,3,6
S01E04R04_clip0178,2,4,3,6
S01E04R04_clip0179,2,4,3,6
S01E04R04_clip0180,2,4,3,6
S01E04R04_clip0181,2,4,3,6
S01E04R04_clip0182,2,4,3,6
S01E04R04_clip0183,2,4,3,6
S01E04R04_clip0184,2,4,3,6
S01E04R04_clip0185,2,3,3,7
S01E04R04_clip0186,2,3,4,7
S01E04R04_clip0187,2,3,4,7
S01E04R04_clip0188,2,3,4,7
S01E04R04_clip0189,2,3,4,7
S01E04R04_clip0190,2,3,4,7
S01E04R04_clip0191,2,3,4,7
S01E04R04_clip0192,2,3,4,7
S01E04R04_clip0193,2,3,5,7
S01E04R04_clip0194,3,3,5,7
S01E04R04_clip0195,3,3,5,7
S01E04R04_clip0196,3,3,5,7
S01E04R04_clip0197,3,3,5,7
S01E04R04_clip0198,3,3,5,7
S01E04R04_clip0199,3,3,5,7
S01E04R04_clip0200,3,3,5,7
S01E04R04_clip0201,3,3,5,7
S01E04R04_clip0202,3,3,5,7
S01E04R04_clip0203,3,3,5,7
S01E04R04_clip0204,3,3,5,7
S01E04R04_clip0205,3,3,5,7
S01E04R04_clip0206,3,3,5,7
S01E04R04_clip0207,3,3,5,7
S01E04R04_clip0208,3,3,5,7
S01E04R04_clip0209,3,3,5,7
S01E04R04_clip0210,3,3,5,7
S01E04R04_clip0211,3,3,5,7
S01E04R04_clip0212,3,3,5,7
S01E04R04_clip0213,3,3,5,7
S01E04R04_clip0214,3,3,5,7
S01E04R04_clip0215,3,3,5,7
S01E04R04_clip0216,3,3,5,7
S01E04R04_clip0217,3,3,5,7
S01E04R04_clip0218,3,3,5,7
S01E04R04_clip0219,3,3,5,8
S01E04R04_clip0220,3,3,5,8
S01E04R04_clip0221,3,3,5,8
S01E04R04_clip0222,3,3,5,8
S01E04R04_clip0223,3,3,5,8
S01E04R04_clip0224,3,3,5,8
S01E04R04_clip0225,3,3,5,8
S01E04R04_clip0226,3,3,5,8
S01E04R04_clip0227,3,3,5,8
S01E04R04_clip0228,3,3,5,8
S01E04R04_clip0229,3,3,5,8
S01E04R04_clip0230,3,3,5,8
S01E04R04_clip0231,3,3,5,8
S01E04R04_clip0232,3,3,5,8
S01E04R04_clip0233,3,3,5,8
S01E04R04_clip0234,3,3,5,8
S01E04R04_clip0235,3,5,3,4
S01E04R04_clip0236,3,5,3,4
S01E04R04_clip0237,3,5,3,4
S01E04R04_clip0238,3,5,3,4
S01E04R04_clip0239,3,5,3,4
S01E04R04_clip0240,3,5,3,4
S01E04R04_clip0241,3,5,3,4
S01E04R04_clip0242,3,5,3,4
S01E04R04_clip0243,3,5,3,4
S01E04R04_clip0244,3,5,3,4
S01E04R04_clip0245,3,5,3,4
S01E04R04_clip0246,3,5,3,4
S01E04R04_clip0247,3,5,3,4
S01E04R04_clip0248,3,5,3,4
S01E04R04_clip0249,3,5,3,4
S01E04R04_clip0250,3,5,3,4
S01E04R04_clip0251,3,5,3,4
S01E04R04_clip0252,3,5,3,4
S01E04R04_clip0253,3,5,3,4
S01E04R04_clip0254,3,4,3,5
S01E04R04_clip0255,3,4,3,5
S01E04R04_clip0256,3,4,3,5
S01E04R04_clip0257,3,4,3,5
S01E04R04_clip0258,3,4,3,5
S01E04R04_clip0259,3,4,3,5
S01E04R04_clip0260,3,4,3,5
S01E04R04_clip0261,3,4,3,5
S01E04R04_clip0262,3,4,3,5
S01E04R04_clip0263,3,4,3,5
S01E04R04_clip0264,3,4,3,5
S01E04R04_clip0265,3,4,3,5
S01E04R04_clip0266,3,4,3,5
S01E04R04_clip0267,3,4,3,5
S01E04R04_clip0268,3,4,3,5
S01E04R04_clip0269,3,4,3,5
S01E04R04_clip0270,3,5,3,4
S01E04R04_clip0271,3,5,3,4
S01E04R04_clip0272,3,5,3,4
S01E04R04_clip0273,3,4,3,5
S01E04R04_clip0274,3,4,3,5
S01E04R04_clip0275,3,4,3,5
S01E04R04_clip0276,3,4,3,5
S01E04R04_clip0277,3,4,3,5
S01E04R04_clip0278,3,4,3,5
S01E04R04_clip0279,3,4,3,5
S01E04R04_clip0280,3,4,3,5
S01E04R04_clip0281,3,4,3,5
S01E04R04_clip0282,3,4,3,5
S01E04R04_clip0283,3,4,3,5
S01E04R04_clip0284,3,4,3,5
S01E04R04_clip0285,3,4,3,5
S01E04R04_clip0286,3,4,3,5
S01E04R04_clip0287,3,4,3,5
S01E04R04_clip0288,3,4,3,5
S01E04R04_clip0289,3,4,3,5
S01E04R04_clip0290,3,4,3,5
S01E04R04_clip0291,3,4,3,5
S01E04R04_clip0292,3,4,3,5
S01E04R04_clip0293,3,4,3,5
S01E04R04_clip0294,3,4,3,5
S01E04R04_clip0295,3,4,3,5
S01E04R04_clip0296,3,4,3,5
S01E04R04_clip0297,3,4,3,5
S01E04R04_clip0298,3,4,3,5
S01E04R04_clip0299,3,4,3,6
S01E04R04_clip0300,3,4,3,6
S01E04R04_clip0301,3,4,3,6
S01E04R04_clip0302,3,4,3,6
S01E04R04_clip0303,3,4,3,6
S01E04R04_clip0304,3,4,3,6
S01E04R04_clip0305,3,4,3,6
S01E04R04_clip0306,3,4,3,6
S01E04R04_clip0307,3,4,3,6
S01E04R04_clip0308,3,4,3,6
S01E04R04_clip0309,3,4,3,6
S01E04R04_clip0310,3,6,3,5
S01E04R04_clip0311,3,6,3,5
S01E04R04_clip0312,3,6,3,5
S01E04R04_clip0313,3,6,3,5
S01E04R04_clip0314,3,6,3,5
S01E04R04_clip0315,3,6,3,5
S01E04R04_clip0316,3,6,3,5
S01E04R04_clip0317,3,6,3,5
S01E04R04_clip0318,3,6,3,5
S01E04R04_clip0319,3,6,3,5
S01E04R04_clip0320,3,6,3,5
S01E04R04_clip0321,3,5,4,4
S01E04R04_clip0322,3,5,4,4
S01E04R04_clip0323,3,5,4,4
S01E04R04_clip0324,3,5,4,4
S01E04R04_clip0325,3,5,4,4
S01E04R04_clip0326,3,5,4,4
S01E04R04_clip0327,3,5,4,4
S01E04R04_clip0328,3,5,4,4
S01E04R04_clip0329,3,5,4,4
S01E04R04_clip0330,3,5,4,4
S01E04R04_clip0331,3,5,4,4
S01E04R04_clip0332,3,5,4,4
S01E04R04_clip0333,3,5,4,4
