index,valence_1,valence_2,arousal_1,arousal_2
S01E01R03_clip0063,5,4,3,3
S01E01R03_clip0064,5,4,3,3
S01E01R03_clip0065,5,4,3,5
S01E01R03_clip0066,5,4,3,5
S01E01R03_clip0067,5,4,3,4
S01E01R03_clip0068,5,4,3,4
S01E01R03_clip0069,5,4,3,3
S01E01R03_clip0070,5,4,3,3
S01E01R03_clip0071,5,4,3,3
S01E01R03_clip0072,5,4,3,5
S01E01R03_clip0073,5,4,3,5
S01E01R03_clip0074,5,4,3,2
S01E01R03_clip0075,5,4,3,2
S01E01R03_clip0076,5,4,3,2
S01E01R03_clip0077,5,4,3,2
S01E01R03_clip0078,5,4,3,2
S01E01R03_clip0079,5,4,3,2
S01E01R03_clip0080,5,4,3,2
S01E01R03_clip0081,5,4,3,2
S01E01R03_clip0082,5,4,3,2
S01E01R03_clip0083,5,4,3,4
S01E01R03_clip0084,5,4,3,4
S01E01R03_clip0085,5,5,3,3
S01E01R03_clip0086,5,5,3,3
S01E01R03_clip0087,5,5,3,3
S01E01R03_clip0088,5,5,3,3
S01E01R03_clip0089,5,5,3,3
S01E01R03_clip0090,5,5,3,3
S01E01R03_clip0091,5,5,3,3
S01E01R03_clip0092,5,5,3,3
S01E01R03_clip0093,5,5,3,3
S01E01R03_clip0094,5,5,3,3
S01E01R03_clip0095,5,5,3,3
S01E01R03_clip0096,5,4,3,5
S01E01R03_clip0097,5,4,3,5
S01E01R03_clip0098,5,4,3,5
S01E01R03_clip0099,5,4,3,5
S01E01R03_clip0100,5,4,3,4
S01E01R03_clip0101,5,4,3,4
S01E01R03_clip0102,5,4,3,4
S01E01R03_clip0103,5,4,3,4
S01E01R03_clip0104,5,4,3,4
S01E01R03_clip0105,5,4,3,4
S01E01R03_clip0106,5,3,3,5
S01E01R03_clip0107,5,4,3,4
S01E01R03_clip0108,5,3,3,5
S01E01R03_clip0109,5,5,3,2
S01E01R03_clip0110,5,5,3,1
S01E01R03_clip0111,5,5,3,1
S01E01R03_clip0112,5,5,3,1
S01E01R03_clip0113,5,5,3,1
S01E01R03_clip0114,5,4,3,3
S01E01R03_clip0115,5,4,3,3
S01E01R03_clip0116,5,4,3,3
S01E01R03_clip0117,5,4,3,3
S01E01R03_clip0118,5,5,3,3
S01E01R03_clip0119,5,5,3,3
S01E01R03_clip0120,5,6,3,4
S01E01R03_clip0121,5,6,3,4
S01E01R03_clip0122,5,6,3,4
S01E01R03_clip0123,5,6,3,4
S01E01R03_clip0124,5,6,3,4
S01E01R03_clip0125,5,6,3,4
S01E01R03_clip0126,5,4,3,5
S01E01R03_clip0127,5,4,3,5
S01E01R03_clip0128,5,4,3,5
S01E01R03_clip0129,5,4,3,5
S01E01R03_clip0130,5,4,3,5
S01E01R03_clip0131,5,4,3,5
S01E01R03_clip0132,5,4,3,5
S01E01R03_clip0133,5,4,3,5
S01E01R03_clip0134,5,4,3,5
S01E01R03_clip0135,5,4,3,5
S01E01R03_clip0136,5,4,3,5
S01E01R03_clip0137,5,3,3,6
S01E01R03_clip0138,5,3,3,6
S01E01R03_clip0139,5,3,3,6
S01E01R03_clip0140,5,3,3,6
S01E01R03_clip0141,5,3,3,6
S01E01R03_clip0142,5,3,3,6
S01E01R03_clip0143,5,3,3,6
S01E01R03_clip0144,5,3,3,6
S01E01R03_clip0145,5,3,3,6
S01E01R03_clip0146,5,3,3,6
S01E01R03_clip0147,5,2,3,8
S01E01R03_clip0148,5,2,3,8
S01E01R03_clip0149,5,2,3,8
S01E01R03_clip0150,5,2,3,8
S01E01R03_clip0151,5,2,3,8
S01E01R03_clip0152,5,2,3,8
S01E01R03_clip0153,5,2,3,8
S01E01R03_clip0154,5,2,3,8
S01E01R03_clip0155,5,2,3,8
S01E01R03_clip0156,5,2,3,8
S01E01R03_clip0157,5,2,3,8
S01E01R03_clip0158,5,3,3,7
S01E01R03_clip0159,5,3,3,7
S01E01R03_clip0160,5,3,3,7
S01E01R03_clip0161,5,3,3,7
S01E01R03_clip0162,5,3,3,7
S01E01R03_clip0163,5,3,3,7
S01E01R03_clip0164,5,3,3,7
S01E01R03_clip0165,5,3,3,7
S01E01R03_clip0166,5,3,3,8
S01E01R03_clip0167,5,3,3,8
S01E01R03_clip0168,5,3,3,8
S01E01R03_clip0169,5,3,3,8
S01E01R03_clip0170,5,3,3,8
S01E01R03_clip0171,5,3,3,8
S01E01R03_clip0172,5,3,3,8
S01E01R03_clip0173,5,3,3,8
S01E01R03_clip0174,5,3,3,8
S01E01R03_clip0175,5,3,3,8
S01E01R03_clip0176,5,3,3,8
S01E01R03_clip0177,5,3,3,8
S01E01R03_clip0178,5,3,3,7
S01E01R03_clip0179,5,3,3,7
S01E01R03_clip0180,5,3,3,7
S01E01R03_clip0181,5,3,3,7
S01E01R03_clip0182,5,3,3,7
S01E01R03_clip0183,5,3,3,7
S01E01R03_clip0184,5,3,3,7
S01E01R03_clip0185,5,3,3,7
S01E01R03_clip0186,5,3,3,7
S01E01R03_clip0187,5,3,3,7
S01E01R03_clip0188,5,3,3,7
S01E01R03_clip0189,5,3,3,7
S01E01R03_clip0190,5,3,3,7
S01E01R03_clip0191,5,2,3,8
S01E01R03_clip0192,5,2,3,8
S01E01R03_clip0193,5,2,3,8
S01E01R03_clip0194,5,2,3,8
S01E01R03_clip0195,5,2,3,8
S01E01R03_clip0196,5,2,3,8
S01E01R03_clip0197,5,2,3,8
S01E01R03_clip0198,5,2,3,8
S01E01R03_clip0199,5,2,3,8
S01E01R03_clip0200,5,2,3,8
S01E01R03_clip0201,5,2,3,8
S01E01R03_clip0202,5,2,3,9
S01E01R03_clip0203,5,2,3,9
S01E01R03_clip0204,5,4,3,5
S01E01R03_clip0205,5,4,3,5
S01E01R03_clip0206,5,4,3,5
S01E01R03_clip0207,5,4,3,5
S01E01R03_clip0208,5,4,3,5
S01E01R03_clip0209,5,4,3,5
S01E01R03_clip0210,5,4,3,5
S01E01R03_clip0211,5,6,3,4
S01E01R03_clip0212,5,6,3,4
S01E01R03_clip0213,5,6,3,4
S01E01R03_clip0214,5,6,3,4
S01E01R03_clip0215,5,6,3,4
S01E01R03_clip0216,5,6,3,4
S01E01R03_clip0217,5,7,3,3
S01E01R03_clip0218,5,7,3,3
S01E01R03_clip0219,5,7,3,3
S01E01R03_clip0220,5,7,3,3
S01E01R03_clip0221,5,7,3,3
S01E01R03_clip0222,5,7,3,3
S01E01R03_clip0223,5,7,3,3
S01E01R03_clip0224,5,7,3,3
S01E01R03_clip0225,5,7,3,3
S01E01R03_clip0226,5,3,3,7
S01E01R03_clip0227,5,4,3,6
S01E01R03_clip0228,5,4,3,6
S01E01R03_clip0229,5,4,3,6
S01E01R03_clip0230,5,4,3,6
S01E01R03_clip0231,5,4,3,6
S01E01R03_clip0232,5,4,3,6
S01E01R03_clip0233,5,4,3,6
S01E01R03_clip0234,5,4,3,6
S01E01R03_clip0235,5,4,3,6
S01E01R03_clip0236,5,4,3,6
S01E01R03_clip0237,5,4,3,6
S01E01R03_clip0238,5,4,3,6
S01E01R03_clip0239,5,6,3,3
S01E01R03_clip0240,5,6,3,3
S01E01R03_clip0241,5,4,3,5
S01E01R03_clip0242,5,4,3,5
S01E01R03_clip0243,5,4,3,5
S01E01R03_clip0244,5,4,3,5
S01E01R03_clip0245,5,4,3,5
S01E01R03_clip0246,5,4,3,5
S01E01R03_clip0247,5,4,3,5
S01E01R03_clip0248,5,4,3,5
S01E01R03_clip0249,5,4,3,5
S01E01R03_clip0250,5,6,3,5
S01E01R03_clip0251,5,6,3,5
S01E01R03_clip0252,5,6,3,5
S01E01R03_clip0253,5,6,3,5
S01E01R03_clip0254,5,6,3,5
S01E01R03_clip0255,5,6,3,5
S01E01R03_clip0256,5,6,3,5
S01E01R03_clip0257,5,6,3,5
S01E01R03_clip0258,5,4,3,6
S01E01R03_clip0259,5,4,3,6
S01E01R03_clip0260,5,4,3,6
S01E01R03_clip0261,5,4,3,6
S01E01R03_clip0262,5,4,3,6
S01E01R03_clip0263,5,2,3,8
S01E01R03_clip0264,5,2,3,8
S01E01R03_clip0265,5,2,3,8
S01E01R03_clip0266,5,2,3,8
S01E01R03_clip0267,5,2,3,8
S01E01R03_clip0268,5,1,3,9
S01E01R03_clip0269,5,1,3,9
S01E01R03_clip0270,5,1,3,9
S01E01R03_clip0271,5,1,3,9
S01E01R03_clip0272,5,1,3,9
S01E01R03_clip0273,5,1,3,9
S01E01R03_clip0274,5,1,3,9
