index,valence_1,valence_2,arousal_1,arousal_2
S01E01R02_clip0140,5,5,3,2
S01E01R02_clip0141,5,5,3,2
S01E01R02_clip0142,5,5,3,2
S01E01R02_clip0143,5,5,3,2
S01E01R02_clip0144,5,5,3,2
S01E01R02_clip0145,5,5,3,2
S01E01R02_clip0146,5,5,3,2
S01E01R02_clip0147,5,5,3,2
S01E01R02_clip0148,5,5,3,2
S01E01R02_clip0149,5,5,3,2
S01E01R02_clip0150,5,5,3,2
S01E01R02_clip0151,5,5,3,2
S01E01R02_clip0152,5,5,3,2
S01E01R02_clip0153,5,5,3,2
S01E01R02_clip0154,5,5,3,2
S01E01R02_clip0155,5,5,3,2
S01E01R02_clip0156,5,3,3,5
S01E01R02_clip0157,5,3,3,5
S01E01R02_clip0158,5,3,3,5
S01E01R02_clip0159,5,3,3,5
S01E01R02_clip0160,5,2,3,6
S01E01R02_clip0161,5,2,3,6
S01E01R02_clip0162,5,2,3,6
S01E01R02_clip0163,5,2,3,6
S01E01R02_clip0164,5,2,3,6
S01E01R02_clip0165,5,2,3,6
S01E01R02_clip0166,5,2,3,6
S01E01R02_clip0167,5,2,3,6
S01E01R02_clip0168,5,2,3,6
S01E01R02_clip0169,5,2,3,6
S01E01R02_clip0170,5,2,3,6
S01E01R02_clip0171,5,2,3,6
S01E01R02_clip0172,5,2,3,6
S01E01R02_clip0173,5,2,3,7
S01E01R02_clip0174,5,2,3,7
S01E01R02_clip0175,5,2,3,7
S01E01R02_clip0176,5,2,3,7
S01E01R02_clip0177,5,2,3,7
S01E01R02_clip0178,5,2,3,7
S01E01R02_clip0179,5,3,3,5
S01E01R02_clip0180,5,2,3,6
S01E01R02_clip0181,5,2,3,6
S01E01R02_clip0182,5,2,3,6
S01E01R02_clip0183,5,6,3,5
S01E01R02_clip0184,5,6,3,5
S01E01R02_clip0185,5,6,3,5
S01E01R02_clip0186,5,6,3,5
S01E01R02_clip0187,5,5,3,3
S01E01R02_clip0188,5,5,3,3
S01E01R02_clip0189,5,5,3,3
S01E01R02_clip0190,5,5,3,3
S01E01R02_clip0191,5,5,3,3
S01E01R02_clip0192,5,5,3,3
S01E01R02_clip0193,5,5,3,3
S01E01R02_clip0194,5,5,3,3
S01E01R02_clip0195,5,5,3,3
S01E01R02_clip0196,5,5,3,3
S01E01R02_clip0197,5,6,3,4
S01E01R02_clip0198,5,6,3,4
S01E01R02_clip0199,5,6,3,4
S01E01R02_clip0200,5,6,3,4
S01E01R02_clip0201,5,6,3,4
S01E01R02_clip0202,5,6,3,4
S01E01R02_clip0203,5,6,3,4
S01E01R02_clip0204,5,6,3,4
S01E01R02_clip0205,5,6,3,4
S01E01R02_clip0206,5,6,3,4
S01E01R02_clip0207,5,6,3,4
S01E01R02_clip0208,5,6,3,4
S01E01R02_clip0209,5,6,3,4
S01E01R02_clip0210,5,6,3,4
S01E01R02_clip0211,5,6,3,4
S01E01R02_clip0212,5,6,3,3
S01E01R02_clip0213,5,6,3,3
S01E01R02_clip0214,5,6,3,3
S01E01R02_clip0215,5,6,3,3
S01E01R02_clip0216,5,6,3,3
S01E01R02_clip0217,5,6,3,3
S01E01R02_clip0218,5,6,3,3
S01E01R02_clip0219,5,6,3,5
S01E01R02_clip0220,5,6,3,5
S01E01R02_clip0221,5,6,3,5
S01E01R02_clip0222,5,7,3,5
S01E01R02_clip0223,5,7,3,5
S01E01R02_clip0224,5,4,3,4
S01E01R02_clip0225,5,4,3,4
S01E01R02_clip0226,5,4,3,4
S01E01R02_clip0227,5,4,3,4
S01E01R02_clip0228,5,4,3,4
S01E01R02_clip0229,5,4,3,4
S01E01R02_clip0230,5,3,3,4
S01E01R02_clip0231,5,3,3,4
S01E01R02_clip0232,5,3,3,4
S01E01R02_clip0233,5,3,3,4
S01E01R02_clip0234,5,3,3,4
S01E01R02_clip0235,5,3,3,4
S01E01R02_clip0236,5,3,3,6
S01E01R02_clip0237,5,3,3,6
S01E01R02_clip0238,5,4,3,4
S01E01R02_clip0239,5,4,3,4
S01E01R02_clip0240,5,5,3,3
S01E01R02_clip0241,5,4,3,4
S01E01R02_clip0242,5,4,3,4
S01E01R02_clip0243,5,6,3,4
S01E01R02_clip0244,5,6,3,4
S01E01R02_clip0245,5,6,3,4
S01E01R02_clip0246,5,6,3,4
S01E01R02_clip0247,5,6,3,4
S01E01R02_clip0248,5,6,3,4
S01E01R02_clip0249,5,6,3,4
S01E01R02_clip0250,5,6,3,4
S01E01R02_clip0251,5,6,3,4
S01E01R02_clip0252,5,6,3,4
S01E01R02_clip0253,5,6,3,4
S01E01R02_clip0254,5,6,3,4
S01E01R02_clip0255,5,6,3,4
S01E01R02_clip0256,5,6,3,4
S01E01R02_clip0257,5,4,3,3
S01E01R02_clip0258,5,4,3,3
S01E01R02_clip0259,5,4,3,3
S01E01R02_clip0260,5,4,3,3
S01E01R02_clip0261,5,4,3,3
S01E01R02_clip0262,5,4,3,3
S01E01R02_clip0263,5,4,3,3
S01E01R02_clip0264,5,4,3,3
S01E01R02_clip0265,5,6,3,4
S01E01R02_clip0266,5,6,3,4
S01E01R02_clip0267,5,7,3,5
S01E01R02_clip0268,5,7,3,5
S01E01R02_clip0269,5,7,3,5
S01E01R02_clip0270,5,7,3,5
S01E01R02_clip0271,5,7,3,5
S01E01R02_clip0272,5,7,3,5
S01E01R02_clip0273,5,7,3,5
S01E01R02_clip0274,5,4,3,7
S01E01R02_clip0275,5,5,3,3
