run,index,valence_1,valence_2,arousal_1,arousal_2
S01E03R02,S01E03R02_clip0195,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0196,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0197,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0198,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0199,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0200,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0201,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0202,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0203,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0204,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0205,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0206,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0207,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0208,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0209,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0210,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0211,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0212,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0213,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0214,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0215,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0216,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0217,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0218,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0219,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0220,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0221,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0222,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0223,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0224,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0225,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0226,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0227,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0228,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0229,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0230,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0231,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0232,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0233,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0234,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0235,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0236,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0237,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0238,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0239,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0240,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0241,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0242,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0243,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0244,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0245,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0246,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0247,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0248,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0249,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0250,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0251,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0252,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0253,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0254,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0255,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0256,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0257,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0258,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0259,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0260,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0261,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0262,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0263,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0264,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0265,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0266,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0267,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0268,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0269,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0270,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0271,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0272,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0273,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0274,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0275,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0276,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0277,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0278,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0279,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0280,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0281,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0282,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0283,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0284,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0285,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0286,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0287,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0288,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0289,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0290,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0291,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0292,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0293,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0294,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0295,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0296,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0297,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0298,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0299,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0300,5.0,4,1.0,4
S01E03R02,S01E03R02_clip0301,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0302,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0303,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0304,5.0,5,1.0,4
S01E03R02,S01E03R02_clip0305,3.0,5,1.0,4
S01E03R02,S01E03R02_clip0306,3.0,5,1.0,4
S01E03R02,S01E03R02_clip0308,3.0,5,1.0,4
S01E03R02,S01E03R02_clip0309,3.0,5,1.0,4
S01E03R03,S01E03R03_clip0000,5,5,1.0,4
S01E03R03,S01E03R03_clip0001,5,5,1.0,4
S01E03R03,S01E03R03_clip0002,5,5,1.0,4
S01E03R03,S01E03R03_clip0003,5,5,1.0,4
S01E03R03,S01E03R03_clip0004,5,5,1.0,4
S01E03R03,S01E03R03_clip0005,5,5,1.0,4
S01E03R03,S01E03R03_clip0006,5,5,1.0,4
S01E03R03,S01E03R03_clip0007,5,5,1.0,4
S01E03R03,S01E03R03_clip0008,5,5,1.0,4
S01E03R03,S01E03R03_clip0009,5,5,1.0,4
S01E03R03,S01E03R03_clip0010,5,5,1.0,4
S01E03R03,S01E03R03_clip0011,5,5,1.0,4
S01E03R03,S01E03R03_clip0012,5,5,1.0,4
S01E03R03,S01E03R03_clip0013,5,5,1.0,4
S01E03R03,S01E03R03_clip0014,5,5,1.0,4
S01E03R03,S01E03R03_clip0015,5,5,1.0,4
S01E03R03,S01E03R03_clip0016,5,5,1.0,4
S01E03R03,S01E03R03_clip0017,5,5,1.0,4
S01E03R03,S01E03R03_clip0018,5,5,1.0,4
S01E03R03,S01E03R03_clip0019,5,5,1.0,4
S01E03R03,S01E03R03_clip0020,5,5,1.0,4
S01E03R03,S01E03R03_clip0021,5,5,1.0,4
S01E03R03,S01E03R03_clip0022,5,5,1.0,4
S01E03R03,S01E03R03_clip0023,5,5,1.0,4
S01E03R03,S01E03R03_clip0024,5,5,1.0,4
S01E03R03,S01E03R03_clip0025,5,5,1.0,4
S01E03R03,S01E03R03_clip0026,5,5,1.0,4
S01E03R03,S01E03R03_clip0027,5,5,1.0,4
S01E03R03,S01E03R03_clip0028,5,5,1.0,4
S01E03R03,S01E03R03_clip0029,5,5,1.0,4
S01E03R03,S01E03R03_clip0030,5,5,1.0,4
S01E03R03,S01E03R03_clip0031,5,5,1.0,4
S01E03R03,S01E03R03_clip0032,5,5,1.0,4
S01E03R03,S01E03R03_clip0033,5,5,1.0,4
S01E03R03,S01E03R03_clip0034,5,5,1.0,4
S01E03R03,S01E03R03_clip0035,5,5,1.0,4
S01E03R03,S01E03R03_clip0036,5,5,1.0,4
S01E03R03,S01E03R03_clip0037,5,5,1.0,4
S01E03R03,S01E03R03_clip0038,5,5,1.0,4
S01E03R03,S01E03R03_clip0039,5,5,1.0,4
S01E03R03,S01E03R03_clip0040,5,5,1.0,4
S01E03R03,S01E03R03_clip0041,5,5,1.0,4
S01E03R03,S01E03R03_clip0042,5,5,1.0,4
S01E03R03,S01E03R03_clip0043,5,5,1.0,4
S01E03R03,S01E03R03_clip0044,5,5,1.0,4
S01E03R03,S01E03R03_clip0045,5,5,1.0,4
S01E03R03,S01E03R03_clip0046,5,5,1.0,4
S01E03R03,S01E03R03_clip0047,5,5,1.0,4
S01E03R03,S01E03R03_clip0048,5,5,1.0,4
S01E03R03,S01E03R03_clip0049,5,5,1.0,4
S01E03R03,S01E03R03_clip0050,5,5,1.0,4
S01E03R03,S01E03R03_clip0051,5,5,1.0,4
S01E03R03,S01E03R03_clip0052,5,5,1.0,4
S01E03R03,S01E03R03_clip0053,5,5,1.0,4
S01E03R03,S01E03R03_clip0054,5,5,1.0,4
S01E03R03,S01E03R03_clip0055,5,5,1.0,4
S01E03R03,S01E03R03_clip0056,5,5,1.0,4
S01E03R03,S01E03R03_clip0057,5,5,1.0,4
S01E03R03,S01E03R03_clip0058,5,5,1.0,4
S01E03R03,S01E03R03_clip0059,5,5,1.0,4
S01E03R03,S01E03R03_clip0060,5,5,1.0,4
S01E03R03,S01E03R03_clip0061,5,5,1.0,4
S01E03R03,S01E03R03_clip0062,5,5,1.0,4
S01E03R03,S01E03R03_clip0063,5,5,1.0,4
S01E03R03,S01E03R03_clip0064,5,5,1.0,4
S01E03R03,S01E03R03_clip0065,5,5,1.0,4
S01E03R03,S01E03R03_clip0066,5,5,1.0,4
S01E03R03,S01E03R03_clip0067,5,5,1.0,4
S01E03R03,S01E03R03_clip0068,5,5,1.0,4
S01E03R03,S01E03R03_clip0069,5,5,1.0,4
S01E03R03,S01E03R03_clip0070,5,5,1.0,4
S01E03R03,S01E03R03_clip0071,5,5,1.0,4
S01E03R03,S01E03R03_clip0072,5,5,1.0,4
S01E03R03,S01E03R03_clip0073,5,5,1.0,4
S01E03R03,S01E03R03_clip0074,5,5,1.0,4
S01E03R03,S01E03R03_clip0075,5,5,1.0,4
S01E03R03,S01E03R03_clip0076,5,5,1.0,4
S01E03R03,S01E03R03_clip0077,5,5,1.0,4
S01E03R03,S01E03R03_clip0078,5,5,1.0,4
S01E03R03,S01E03R03_clip0079,5,5,1.0,4
S01E03R03,S01E03R03_clip0080,5,5,1.0,4
S01E03R03,S01E03R03_clip0081,5,5,1.0,4
S01E03R03,S01E03R03_clip0082,5,5,1.0,4
S01E03R03,S01E03R03_clip0083,5,5,1.0,4
S01E03R03,S01E03R03_clip0084,5,5,1.0,4
S01E03R03,S01E03R03_clip0085,5,5,1.0,5
S01E03R03,S01E03R03_clip0086,5,5,1.0,4
S01E03R03,S01E03R03_clip0087,5,5,1.0,4
S01E03R03,S01E03R03_clip0088,5,5,1.0,5
S01E03R03,S01E03R03_clip0089,5,5,1.0,5
S01E03R03,S01E03R03_clip0090,5,5,1.0,5
S01E03R03,S01E03R03_clip0091,5,5,1.0,5
S01E03R03,S01E03R03_clip0092,5,5,1.0,5
S01E03R03,S01E03R03_clip0093,5,5,1.0,5
S01E03R03,S01E03R03_clip0094,5,5,1.0,5
S01E03R03,S01E03R03_clip0095,5,5,1.0,5
S01E03R03,S01E03R03_clip0096,5,5,1.0,5
S01E03R03,S01E03R03_clip0097,5,5,1.0,5
S01E03R03,S01E03R03_clip0098,5,5,1.0,5
S01E03R03,S01E03R03_clip0099,5,5,1.0,5
S01E03R03,S01E03R03_clip0100,5,5,1.0,5
S01E03R03,S01E03R03_clip0101,5,5,1.0,5
S01E03R03,S01E03R03_clip0102,5,5,1.0,5
S01E03R03,S01E03R03_clip0103,5,5,1.0,5
S01E03R03,S01E03R03_clip0104,5,5,1.0,6
S01E03R03,S01E03R03_clip0105,5,5,1.0,6
S01E03R03,S01E03R03_clip0106,5,5,1.0,6
S01E03R03,S01E03R03_clip0107,5,5,1.0,4
S01E03R03,S01E03R03_clip0108,5,5,1.0,4
S01E03R03,S01E03R03_clip0109,5,5,1.0,4
S01E03R03,S01E03R03_clip0110,5,5,1.0,4
S01E03R03,S01E03R03_clip0111,5,5,1.0,4
S01E03R03,S01E03R03_clip0112,5,5,1.0,4
S01E03R03,S01E03R03_clip0113,5,5,1.0,4
S01E03R03,S01E03R03_clip0114,5,5,1.0,4
S01E03R03,S01E03R03_clip0115,5,5,1.0,4
S01E03R03,S01E03R03_clip0116,5,5,1.0,4
S01E03R03,S01E03R03_clip0117,5,5,1.0,4
S01E03R03,S01E03R03_clip0118,5,5,1.0,4
S01E03R03,S01E03R03_clip0119,5,5,1.0,4
S01E03R03,S01E03R03_clip0120,5,5,1.0,4
S01E03R03,S01E03R03_clip0121,5,5,1.0,4
S01E03R03,S01E03R03_clip0122,5,5,1.0,4
S01E03R03,S01E03R03_clip0123,5,5,1.0,4
S01E03R03,S01E03R03_clip0124,5,5,1.0,4
S01E03R03,S01E03R03_clip0125,5,5,1.0,4
S01E03R03,S01E03R03_clip0126,5,5,1.0,4
S01E03R03,S01E03R03_clip0127,5,5,1.0,4
S01E03R03,S01E03R03_clip0128,5,5,1.0,4
S01E03R03,S01E03R03_clip0129,5,5,1.0,4
S01E03R03,S01E03R03_clip0130,5,5,1.0,4
S01E03R03,S01E03R03_clip0131,5,5,1.0,4
S01E03R03,S01E03R03_clip0132,5,5,1.0,4
S01E03R03,S01E03R03_clip0133,5,5,1.0,4
S01E03R03,S01E03R03_clip0134,5,5,1.0,4
S01E03R03,S01E03R03_clip0135,5,5,1.0,4
S01E03R03,S01E03R03_clip0136,5,5,1.0,4
S01E03R03,S01E03R03_clip0137,\,5,1.0,4
S01E03R03,S01E03R03_clip0138,5,5,1.0,4
S01E03R03,S01E03R03_clip0139,5,5,1.0,4
S01E03R03,S01E03R03_clip0140,5,5,1.0,4
S01E03R03,S01E03R03_clip0141,5,5,1.0,4
S01E03R03,S01E03R03_clip0142,5,5,1.0,4
S01E03R03,S01E03R03_clip0143,5,5,1.0,4
S01E03R03,S01E03R03_clip0144,5,5,1.0,4
S01E03R03,S01E03R03_clip0145,5,5,1.0,4
S01E03R03,S01E03R03_clip0146,5,5,1.0,4
S01E03R03,S01E03R03_clip0147,5,5,1.0,4
S01E03R03,S01E03R03_clip0148,5,5,1.0,4
S01E03R03,S01E03R03_clip0149,5,5,1.0,4
S01E03R03,S01E03R03_clip0150,5,5,1.0,4
S01E03R03,S01E03R03_clip0151,5,5,1.0,4
S01E03R03,S01E03R03_clip0152,5,5,1.0,4
S01E03R03,S01E03R03_clip0153,5,5,1.0,4
S01E03R03,S01E03R03_clip0154,5,5,1.0,4
S01E03R03,S01E03R03_clip0155,5,5,1.0,4
S01E03R03,S01E03R03_clip0156,5,5,1.0,4
S01E03R03,S01E03R03_clip0157,5,5,1.0,4
S01E03R03,S01E03R03_clip0158,5,5,1.0,4
S01E03R03,S01E03R03_clip0159,5,5,1.0,4
S01E03R03,S01E03R03_clip0160,5,5,1.0,4
S01E03R03,S01E03R03_clip0161,5,5,1.0,4
S01E03R03,S01E03R03_clip0162,5,5,1.0,4
S01E03R03,S01E03R03_clip0163,5,5,1.0,4
S01E03R03,S01E03R03_clip0164,5,5,1.0,4
S01E03R03,S01E03R03_clip0165,5,5,1.0,4
S01E03R03,S01E03R03_clip0166,5,5,1.0,4
S01E03R03,S01E03R03_clip0167,5,5,1.0,4
S01E03R03,S01E03R03_clip0168,5,5,1.0,4
S01E03R03,S01E03R03_clip0169,5,5,1.0,4
S01E03R03,S01E03R03_clip0170,5,5,1.0,4
S01E03R03,S01E03R03_clip0171,5,5,1.0,4
S01E03R03,S01E03R03_clip0172,5,5,1.0,4
S01E03R03,S01E03R03_clip0173,5,5,1.0,4
S01E03R03,S01E03R03_clip0174,5,5,1.0,4
S01E03R03,S01E03R03_clip0175,5,5,1.0,4
S01E03R03,S01E03R03_clip0176,5,5,1.0,4
S01E03R03,S01E03R03_clip0177,5,5,1.0,4
S01E03R03,S01E03R03_clip0178,5,5,1.0,4
S01E03R03,S01E03R03_clip0179,5,5,1.0,4
S01E03R03,S01E03R03_clip0180,5,5,1.0,4
S01E03R03,S01E03R03_clip0181,5,5,1.0,4
S01E03R03,S01E03R03_clip0182,5,5,1.0,4
S01E03R03,S01E03R03_clip0183,5,5,1.0,4
S01E03R03,S01E03R03_clip0184,5,5,1.0,4
S01E03R03,S01E03R03_clip0185,5,5,1.0,4
S01E03R03,S01E03R03_clip0186,5,5,1.0,4
S01E03R03,S01E03R03_clip0187,5,5,1.0,4
S01E03R03,S01E03R03_clip0188,5,5,1.0,4
S01E03R03,S01E03R03_clip0189,3,5,1.0,4
S01E03R03,S01E03R03_clip0190,3,5,1.0,4
S01E03R03,S01E03R03_clip0191,5,5,1.0,4
S01E03R03,S01E03R03_clip0192,5,5,1.0,4
S01E03R03,S01E03R03_clip0193,5,5,1.0,4
S01E03R03,S01E03R03_clip0194,5,5,1.0,4
S01E03R03,S01E03R03_clip0195,5,5,1.0,4
S01E03R03,S01E03R03_clip0196,5,4,1.0,4
S01E03R03,S01E03R03_clip0197,5,4,1.0,4
S01E03R03,S01E03R03_clip0198,5,4,1.0,4
S01E03R03,S01E03R03_clip0199,5,4,1.0,4
S01E03R03,S01E03R03_clip0200,5,4,1.0,4
S01E03R03,S01E03R03_clip0201,5,4,1.0,4
S01E03R03,S01E03R03_clip0202,5,4,1.0,4
S01E03R03,S01E03R03_clip0203,5,4,1.0,4
S01E03R03,S01E03R03_clip0204,5,4,1.0,4
S01E03R03,S01E03R03_clip0205,5,4,1.0,4
S01E03R03,S01E03R03_clip0206,5,4,1.0,4
S01E03R03,S01E03R03_clip0207,5,4,1.0,4
S01E03R03,S01E03R03_clip0208,5,4,1.0,4
S01E03R03,S01E03R03_clip0209,5,4,1.0,4
S01E03R03,S01E03R03_clip0210,5,4,1.0,4
S01E03R03,S01E03R03_clip0211,5,5,1.0,4
S01E03R03,S01E03R03_clip0212,5,5,1.0,4
S01E03R03,S01E03R03_clip0213,5,5,1.0,4
S01E03R03,S01E03R03_clip0214,5,5,1.0,4
S01E03R03,S01E03R03_clip0215,5,5,1.0,4
S01E03R03,S01E03R03_clip0216,5,5,1.0,4
S01E03R03,S01E03R03_clip0217,5,5,1.0,4
S01E03R03,S01E03R03_clip0218,5,5,1.0,4
S01E03R03,S01E03R03_clip0219,5,5,1.0,4
S01E03R03,S01E03R03_clip0220,5,5,1.0,4
S01E03R03,S01E03R03_clip0221,5,5,1.0,4
S01E03R03,S01E03R03_clip0222,5,5,1.0,4
S01E03R03,S01E03R03_clip0223,5,5,1.0,4
S01E03R03,S01E03R03_clip0224,5,5,1.0,4
S01E03R03,S01E03R03_clip0225,5,5,1.0,4
S01E03R03,S01E03R03_clip0226,5,5,1.0,4
S01E03R03,S01E03R03_clip0227,5,5,1.0,4
S01E03R03,S01E03R03_clip0228,5,5,1.0,4
S01E03R03,S01E03R03_clip0229,5,5,1.0,4
S01E03R03,S01E03R03_clip0230,5,4,1.0,5
S01E03R03,S01E03R03_clip0231,5,4,1.0,5
S01E03R03,S01E03R03_clip0232,5,4,1.0,5
S01E03R03,S01E03R03_clip0233,5,4,1.0,5
S01E03R03,S01E03R03_clip0234,5,4,1.0,5
S01E03R03,S01E03R03_clip0235,5,5,1.0,4
S01E03R03,S01E03R03_clip0236,5,5,1.0,4
S01E03R03,S01E03R03_clip0237,5,5,1.0,4
S01E03R03,S01E03R03_clip0238,5,4,1.0,5
S01E03R03,S01E03R03_clip0239,5,4,1.0,5
S01E03R03,S01E03R03_clip0240,5,4,1.0,5
S01E03R03,S01E03R03_clip0241,5,4,1.0,5
S01E03R03,S01E03R03_clip0242,5,4,1.0,5
S01E03R03,S01E03R03_clip0243,5,4,1.0,5
S01E03R03,S01E03R03_clip0244,5,4,1.0,5
S01E03R03,S01E03R03_clip0245,5,4,1.0,5
S01E03R03,S01E03R03_clip0246,5,4,1.0,5
S01E03R03,S01E03R03_clip0247,5,4,1.0,5
S01E03R03,S01E03R03_clip0248,5,4,1.0,5
S01E03R03,S01E03R03_clip0249,5,4,1.0,5
S01E03R03,S01E03R03_clip0250,5,4,1.0,5
S01E03R03,S01E03R03_clip0251,5,4,1.0,5
S01E03R03,S01E03R03_clip0252,5,4,1.0,5
S01E03R03,S01E03R03_clip0253,3,4,1.0,5
S01E03R03,S01E03R03_clip0254,5,4,1.0,5
S01E03R03,S01E03R03_clip0255,3,4,1.0,5
S01E03R03,S01E03R03_clip0256,3,4,1.0,5
S01E03R03,S01E03R03_clip0257,3,4,1.0,5
S01E03R03,S01E03R03_clip0258,5,4,1.0,5
S01E03R03,S01E03R03_clip0259,5,4,1.0,5
S01E03R03,S01E03R03_clip0260,5,5,1.0,4
S01E03R03,S01E03R03_clip0261,5,5,1.0,4
S01E03R03,S01E03R03_clip0262,5,5,1.0,4
S01E03R03,S01E03R03_clip0263,5,5,1.0,4
S01E03R03,S01E03R03_clip0264,5,5,1.0,4
S01E03R03,S01E03R03_clip0265,5,5,1.0,4
S01E03R03,S01E03R03_clip0266,5,5,1.0,4
S01E03R03,S01E03R03_clip0267,5,5,1.0,4
S01E03R03,S01E03R03_clip0268,5,5,1.0,4
S01E03R03,S01E03R03_clip0269,5,5,1.0,4
S01E03R03,S01E03R03_clip0270,5,5,1.0,4
S01E03R03,S01E03R03_clip0271,5,5,1.0,4
S01E03R03,S01E03R03_clip0272,5,5,1.0,4
S01E03R03,S01E03R03_clip0273,5,5,1.0,4
S01E03R03,S01E03R03_clip0274,5,5,1.0,4
S01E03R03,S01E03R03_clip0275,5,5,1.0,4
S01E03R03,S01E03R03_clip0276,5,6,1.0,4
S01E03R03,S01E03R03_clip0277,5,6,1.0,4
S01E03R03,S01E03R03_clip0278,5,6,1.0,4
S01E03R03,S01E03R03_clip0279,5,6,1.0,4
S01E03R03,S01E03R03_clip0280,5,6,1.0,4
S01E03R03,S01E03R03_clip0281,5,6,1.0,4
S01E03R03,S01E03R03_clip0282,5,6,1.0,4
S01E03R03,S01E03R03_clip0283,5,4,1.0,5
S01E03R03,S01E03R03_clip0284,5,4,1.0,5
S01E03R03,S01E03R03_clip0285,5,4,1.0,5
S01E03R03,S01E03R03_clip0286,5,4,1.0,5
S01E03R03,S01E03R03_clip0287,5,4,1.0,5
S01E03R03,S01E03R03_clip0288,5,4,1.0,5
S01E03R03,S01E03R03_clip0289,5,4,1.0,5
S01E03R03,S01E03R03_clip0290,5,4,1.0,5
S01E03R03,S01E03R03_clip0291,5,4,1.0,5
S01E03R03,S01E03R03_clip0292,5,4,1.0,5
S01E03R03,S01E03R03_clip0293,5,4,1.0,5
S01E03R03,S01E03R03_clip0294,5,4,1.0,5
S01E03R03,S01E03R03_clip0295,5,4,1.0,5
S01E03R03,S01E03R03_clip0296,5,4,1.0,5
S01E03R03,S01E03R03_clip0297,5,4,1.0,5
S01E03R03,S01E03R03_clip0298,1,4,1.0,5
S01E03R03,S01E03R03_clip0299,1,3,1.0,6
S01E03R03,S01E03R03_clip0300,1,4,1.0,5
S01E03R03,S01E03R03_clip0301,1,4,1.0,5
S01E03R03,S01E03R03_clip0302,1,4,1.0,5
S01E03R03,S01E03R03_clip0303,1,4,1.0,5
S01E03R03,S01E03R03_clip0304,1,4,1.0,5
S01E03R03,S01E03R03_clip0305,1,4,1.0,5
S01E03R03,S01E03R03_clip0306,1,4,1.0,5
S01E03R03,S01E03R03_clip0307,3,4,1.0,5
S01E03R03,S01E03R03_clip0308,5,4,1.0,5
S01E03R03,S01E03R03_clip0309,7,6,1.0,4
S01E03R03,S01E03R03_clip0310,7,6,1.0,4
S01E03R03,S01E03R03_clip0311,7,6,1.0,4
S01E03R03,S01E03R03_clip0312,7,6,1.0,4
S01E03R03,S01E03R03_clip0313,7,6,1.0,4
S01E03R03,S01E03R03_clip0314,7,6,1.0,4
S01E03R03,S01E03R03_clip0315,7,6,1.0,4
S01E03R03,S01E03R03_clip0316,7,6,1.0,4
S01E03R04,S01E03R04_clip0000,5,5,1.0,4
S01E03R04,S01E03R04_clip0001,5,5,1.0,4
S01E03R04,S01E03R04_clip0002,5,5,2.0,4
S01E03R04,S01E03R04_clip0003,5,5,1.0,4
S01E03R04,S01E03R04_clip0004,5,5,1.0,4
S01E03R04,S01E03R04_clip0005,5,5,1.0,4
S01E03R04,S01E03R04_clip0006,5,5,1.0,4
S01E03R04,S01E03R04_clip0007,5,5,1.0,4
S01E03R04,S01E03R04_clip0008,5,5,1.0,4
S01E03R04,S01E03R04_clip0009,5,5,1.0,4
S01E03R04,S01E03R04_clip0010,5,4,1.0,5
S01E03R04,S01E03R04_clip0011,5,4,1.0,5
S01E03R04,S01E03R04_clip0012,5,4,1.0,5
S01E03R04,S01E03R04_clip0013,5,4,1.0,5
S01E03R04,S01E03R04_clip0014,5,4,1.0,5
S01E03R04,S01E03R04_clip0015,5,4,1.0,5
S01E03R04,S01E03R04_clip0016,5,4,1.0,5
S01E03R04,S01E03R04_clip0017,5,4,1.0,5
S01E03R04,S01E03R04_clip0018,5,4,1.0,5
S01E03R04,S01E03R04_clip0019,5,4,1.0,5
S01E03R04,S01E03R04_clip0020,5,4,1.0,5
S01E03R04,S01E03R04_clip0021,5,4,1.0,5
S01E03R04,S01E03R04_clip0022,5,4,1.0,5
S01E03R04,S01E03R04_clip0023,5,4,1.0,5
S01E03R04,S01E03R04_clip0024,5,4,1.0,5
S01E03R04,S01E03R04_clip0025,5,4,1.0,5
S01E03R04,S01E03R04_clip0026,5,4,1.0,5
S01E03R04,S01E03R04_clip0027,5,5,1.0,4
S01E03R04,S01E03R04_clip0028,5,5,2.0,4
S01E03R04,S01E03R04_clip0029,5,5,2.0,4
S01E03R04,S01E03R04_clip0030,5,5,1.0,4
S01E03R04,S01E03R04_clip0031,5,5,1.0,4
S01E03R04,S01E03R04_clip0032,5,5,1.0,4
S01E03R04,S01E03R04_clip0033,5,5,1.0,4
S01E03R04,S01E03R04_clip0034,5,5,1.0,4
S01E03R04,S01E03R04_clip0035,5,5,1.0,4
S01E03R04,S01E03R04_clip0036,5,5,1.0,4
S01E03R04,S01E03R04_clip0037,5,5,1.0,4
S01E03R04,S01E03R04_clip0038,5,5,1.0,4
S01E03R04,S01E03R04_clip0039,5,5,1.0,4
S01E03R04,S01E03R04_clip0040,5,5,1.0,4
S01E03R04,S01E03R04_clip0041,5,5,1.0,4
S01E03R04,S01E03R04_clip0042,5,5,1.0,4
